z1,z2,z3,Class
0.674736,0.19817317,-0.7604734,5
-0.36284596,-0.33952332,-1.3213309,9
0.020726442,-0.09554291,-0.7273864,3
-0.2355935,-0.19349813,-1.072705,3
0.1412226,-0.08707428,-0.2015503,0
-1.6767061,-0.8600569,-0.86990297,7
-1.0382453,-0.23105848,-0.78903705,4
-1.0092891,-0.6775832,-0.78850204,9
0.21681893,-0.43628192,-1.0521716,8
-0.028471649,-0.019223332,-0.056991823,0
0.15909588,-0.45438313,-1.5164008,9
-0.6027914,-0.5528853,-0.8177494,4
-0.14579839,-0.42761397,-1.3138514,1
-0.97236675,0.29492903,-0.6881767,4
-0.27456248,-0.40593314,-0.88952786,4
0.34012878,-0.30646157,-1.2482347,6
0.35643947,0.1835258,-0.15026137,0
-0.81193495,-0.30515647,-0.7345803,4
-0.13521731,0.07806361,-0.93872744,5
0.2756704,-0.12343967,-1.0941288,6
-0.37580907,-0.38913822,-1.2972579,1
-1.4052486,0.41610575,0.24013337,0
0.33084142,-0.3251264,-0.4061774,0
-1.0117664,-0.3290429,-1.5170766,1
-0.42405552,-0.194579,-0.6116727,7
-1.1181774,-0.3863361,-1.7380764,1
0.018328428,-0.15012014,-0.9201368,6
-1.3382962,-0.8521104,-0.9932902,3
0.84445405,-0.050673366,-0.5060146,0
-1.3786353,-0.33929503,-0.9822978,2
-0.35766196,-0.52380776,-1.3250532,1
-0.0977661,-0.43757272,-1.5320662,1
-0.53815293,-0.25529373,-0.3546985,7
-0.5743469,-0.21736252,-0.9405837,9
1.0940539,-0.09543574,-0.5598119,0
0.70873535,0.2520547,-0.3027806,2
-0.022062778,-0.110497475,-0.9296059,6
-1.9862658,-1.4223797,-0.7215289,7
0.28411806,-0.27791166,-0.8702861,8
-1.1677754,-0.40964985,-0.7917722,3
-0.4666447,-0.35925293,-0.5417062,9
0.2528392,-0.031228185,-0.3499628,0
-1.1294549,-0.39335108,-0.43795443,4
-0.010562241,-0.056228638,-0.7798666,6
-0.050409436,-0.10721564,-0.38481027,7
-0.9430033,-0.2744341,-1.0139437,4
0.38239872,-0.1683234,-1.058754,6
0.17514312,-0.4303434,-1.1538553,8
1.1305577,-0.07560015,-0.47552976,0
-1.3119214,-0.97084355,-1.4771847,7
0.35693884,-0.29750574,-1.1392885,8
-1.1893222,-0.591661,-0.8877629,3
-0.26817608,-0.35311675,-1.4110665,1
-0.34359533,-0.39982772,-1.4066083,5
-1.2636899,-0.41444516,-1.0504857,7
-1.1628577,-0.49350452,-1.7657915,1
-0.9425352,-0.5440006,-1.0697334,7
-1.5697064,-0.42420197,-1.4765779,1
-0.22336113,-0.45343328,-1.3924967,1
-0.44642472,-0.20172703,-0.861259,6
1.3921431,0.1708386,-1.0405563,3
-0.79737115,0.46350944,-0.15053728,0
-1.7491336,-0.1891973,-1.6371019,2
-0.8633256,-0.37140346,-0.6218631,9
-0.57148933,-0.47239375,-0.017617445,3
-0.61750025,-0.44311452,-1.734311,1
0.18764508,-0.21685243,-1.0892335,1
-0.7204199,0.29452312,-0.04146398,0
0.09228802,-0.29747736,-0.745927,4
-0.55566835,-0.6326833,-0.8387225,9
-0.56204313,0.2537105,-0.21645081,2
0.16130531,-0.15830052,-0.9155875,0
0.8687228,0.33334315,-0.33233535,0
-1.2893574,-0.4326296,-0.34231365,2
-0.24634075,0.40196526,0.16396362,0
0.4856006,0.14296937,-1.2072014,2
-0.9316914,-0.25289977,-0.6279223,7
-0.85416025,-0.63364697,-1.58366,1
0.037588358,-0.38939428,-1.2816768,8
0.13593948,-0.31818008,-0.95635146,6
-0.06498349,-0.17480421,-0.9453818,4
-0.42910397,-0.54011965,-1.9529166,1
0.48589718,-0.27688396,-1.064744,6
-0.28169215,-0.2026186,-1.0776061,3
-0.73517424,-0.31295764,-0.12402277,4
0.20927525,-0.16352272,-1.5913453,5
-0.6706857,-0.7018349,-1.6531475,9
-0.8667855,-0.50190663,-1.3729448,1
1.276512,0.3248371,-0.8079598,3
-1.2420319,-0.52684164,-0.8299152,3
-0.14154065,-0.56532216,-1.0929683,8
0.6946682,0.032566667,-0.77144367,5
-0.09834868,-0.27594674,-0.5495052,4
-0.17237997,-0.27320194,-1.5318727,7
-0.05051917,-0.1430577,-0.4642335,7
-1.1399881,-0.29120314,-1.1908339,4
-1.1934732,0.11171627,-0.9052711,2
-0.47523564,-0.40756464,-1.5601277,8
-0.41157037,0.17009377,-0.8057144,5
0.14159751,0.19759595,-0.96470195,8
-0.18848813,-0.3166728,-1.2227575,6
-0.5730123,-0.36695194,-1.0032787,7
-0.52228856,-0.44091797,-0.49875885,3
-0.82111555,-0.34130943,-0.9485817,4
-0.044792354,-0.16723955,-1.0769429,6
-0.77244294,-0.30846703,-1.509801,1
-0.51299036,-0.4566393,-1.2909775,9
-1.0942867,-0.69128275,-0.77180845,9
0.2494055,-0.26195824,-1.0034764,6
-0.022574961,0.2668556,-0.8873873,0
0.89290524,0.2010709,-0.86119443,3
-0.5718409,-0.22951722,-0.7411694,7
-0.8833147,0.16179597,-0.6402354,2
-0.76269823,-0.306188,-1.1614075,8
0.4691366,0.5078939,-0.4396086,2
-0.77647406,-0.65496945,-1.3882838,9
-0.64099693,-0.15859711,-0.41320303,4
-0.71828234,-0.058120966,-0.4613936,4
0.24243343,-0.14202368,-0.9315997,6
-0.30874163,-0.2776214,-0.8513096,4
0.31876874,-0.26147354,-0.8902188,9
-0.98545176,-0.7477422,-1.3231834,7
0.6486789,-0.18656874,-0.4595469,0
-0.8836221,-0.6414325,-1.0078118,9
0.35283232,0.35591757,-0.72578806,2
-0.9553522,-0.64555025,-0.66063446,9
-0.104795754,0.10237193,-1.1562896,5
-0.8573316,-0.69714785,-1.6605206,1
0.15689051,0.20746958,-0.85494673,5
-0.6935669,-0.5328121,-1.4738646,9
-0.21317792,-0.5555527,-1.5447456,1
0.09344268,-0.03505218,-0.6133611,2
-0.34081942,-0.03840959,-0.16496213,3
-0.29567033,-0.23328793,-1.5698621,2
-0.13685924,-0.04527974,-0.20685065,3
-0.2578106,-0.1433587,-0.6760866,5
-0.55355716,-0.5370786,-1.1715895,9
-0.7560078,-0.39301276,-1.653936,1
-0.46278638,-0.060300827,-0.31254357,7
-1.3019048,-0.20960212,-1.0374058,6
0.5462537,0.37241828,-0.60625887,2
-0.5908376,-0.57058215,-0.9437539,8
-1.4571278,0.29899418,-0.35376173,2
-0.004601717,0.12082219,-1.0564948,2
-0.05126369,0.14389455,-1.0475895,5
0.44493008,-0.03345239,-0.76168376,0
-0.53342557,-0.2137909,-0.646708,7
-0.8607361,-0.32968378,-0.63992643,4
0.07615435,-0.29329443,-1.2058349,9
-1.269548,-0.6097686,-0.39190236,7
0.111700654,-0.1116581,-0.85017365,8
-1.8447642,-0.7665694,-0.8065466,3
-0.60803014,0.36088407,-0.6995956,2
-1.3214709,-0.5423727,-1.8299085,1
0.35809672,-0.38156533,-1.1753478,1
0.1974659,-0.07428229,-1.0261096,8
0.52733755,-0.059542656,-0.7099039,3
-1.1565942,-0.30766308,-1.4197131,6
0.25061476,-0.22132409,-1.1888683,1
-0.51459223,0.12973833,0.056739144,0
-0.2007001,0.20818746,-0.62207454,3
-0.32277596,-0.49661803,-1.8473206,1
0.2529819,0.22030163,-0.045751788,0
-0.298216,-0.432904,-0.9570731,0
-0.22947747,-0.49452186,-1.9406284,1
-1.056907,-0.6476679,-1.5377386,7
0.112957,0.32556343,-0.7530948,2
-2.2629561,-1.40399,-0.13533583,7
1.1285156,0.10947347,-0.8632954,3
0.35120487,-0.34696388,-0.6262575,0
-0.057114363,-0.23960197,-0.9809443,4
-0.87768203,-0.2058984,-1.1267598,6
0.5655968,0.21909893,-1.0596865,5
-0.87312967,0.038092613,0.05148343,2
-0.84721655,0.092864394,-0.70718193,6
-0.58287895,0.09115207,-0.5113568,4
-0.30475557,-0.49132705,-0.9789378,7
0.7807603,0.10822773,-0.58590776,1
0.6177461,0.160115,-0.7325861,8
-1.1459734,-0.55463576,-1.0077726,9
-0.953624,-0.62329865,-1.2592252,9
-1.3438287,-0.58042216,-1.1291041,3
-0.6386483,0.40431404,-0.07456387,0
-0.3165809,-0.28722465,-1.1860442,7
-0.49344558,-0.4170823,-1.7471489,1
-0.4603063,-0.057807326,-1.3057308,0
0.41211104,0.18504882,-0.80540794,2
-0.16526008,-0.26039255,-0.27843806,0
1.1439499,0.2372886,-1.1142557,3
0.7755474,0.10931182,-1.0056272,5
-0.8280474,-0.27533197,-0.75566554,4
-0.7874635,-0.1758591,-0.84696555,6
0.22591662,0.15172744,-1.0804461,5
-0.3317842,-0.2815802,-1.5026083,8
-2.1941013,0.11361015,-0.68464404,6
0.63646257,0.23656893,-0.65849525,3
-1.3160204,-0.6064091,-0.7906188,7
-0.064920306,-0.4037361,-0.4949141,5
0.73624754,-0.15102959,-0.93172145,8
-0.15094697,0.31660128,-0.21463028,0
-0.85564816,-0.59002614,-1.4423174,9
-1.2637336,-0.5142863,-1.6611232,1
-0.83759993,0.57796586,0.14397708,0
-1.4559128,-0.06048572,-0.77273023,3
-0.3213454,-0.42856026,-1.8531295,1
-1.3987863,-0.22446835,-0.9949523,2
-0.0069074035,0.2389673,-0.51212555,2
-0.6872102,-0.36099792,-0.81419307,3
0.67119455,0.2035265,-0.8303444,3
-0.3498981,-0.5753498,-1.4385109,6
-0.18504822,-0.27326202,-0.65098596,4
-0.38637412,-0.8101971,-1.3267303,7
0.16774762,0.13918507,-1.1104096,5
0.073342204,0.28035426,-1.1560756,0
-0.31179976,-0.06888282,-0.9351767,6
0.091739535,0.042853594,-1.1408021,2
-0.9645866,-0.5323794,-0.7443326,7
-1.6298668,-0.33588147,-0.7632116,9
0.92482257,-0.07043576,-0.9963565,8
-0.14242262,-0.118263245,-0.57039076,5
-0.7252917,-0.6752994,-1.5346147,9
-2.3748884,-0.22763431,-0.44375592,2
-0.6264932,-0.4985752,-1.2980131,1
-0.8237061,-0.33783138,-1.5873126,1
-0.1936084,-0.29624152,-1.0800298,4
-0.79127324,-0.5056746,-0.70479727,4
0.13132107,0.2605691,-1.0955242,5
0.99120796,-0.17335868,-1.0186534,6
0.64544034,-0.08119416,-0.85372204,4
-0.86812305,-0.5158932,-1.7040253,1
0.3023733,0.17251074,-0.4907446,2
0.522938,-0.10596311,-0.9919604,5
0.7913058,-0.043723702,-0.909186,3
-0.1203416,-0.66725755,-1.7994452,9
0.6496707,0.12457681,-0.5772156,3
-1.3074672,-0.40158463,-0.77477634,9
-0.2618252,0.1608665,0.05788137,0
-0.48062956,-0.2662971,-0.24668154,5
-1.2387598,-0.716481,-1.6618569,9
0.23577893,-0.054797888,-0.47438213,6
-0.09770453,0.041867256,-1.349748,5
-2.0126758,-1.2557392,-1.1737326,7
0.004214227,-0.3251115,-1.1556724,4
-0.3353405,-0.4278896,-1.7064997,1
0.7374011,0.115031004,-1.092113,3
-0.35737282,-0.152807,-0.8710488,4
0.47452533,0.07551682,-0.3659042,0
-0.82855064,0.15934598,-0.26595387,4
0.079829335,-0.062259674,-0.9689874,8
-0.3546446,0.040683985,-0.54664385,0
-0.15474212,-0.22369838,-0.83523774,4
-0.856916,-0.52845335,-0.5929306,3
-0.903011,0.14684427,-0.51206976,6
-0.082057714,-0.42239165,-1.578739,8
-0.41312486,-0.32610106,-0.9460448,7
0.17349875,-0.26963592,-1.0523157,6
0.79612994,0.309857,-0.38151482,0
-0.88263726,-0.65037537,-1.3844182,9
-0.52179325,-0.3890729,-0.8981552,7
-0.6154475,0.27588165,-0.23834515,5
-0.4197054,-0.6163559,-1.5673457,7
0.5058272,0.38019907,-0.6652677,2
-0.6793648,-0.5344703,-1.3841281,1
-0.78494674,-0.38543773,-1.6870648,1
-0.6363317,-0.09276128,-0.9625193,6
-1.1009617,-0.45426512,-0.93011546,8
-0.5261571,-0.56856537,-1.277245,9
-0.3841502,-0.28481233,-0.87359935,4
-0.087168515,-0.39653993,-1.4191101,1
-0.44693625,-0.36354923,-0.9625166,5
-0.15560335,0.109431386,-0.56437874,2
-0.39514315,0.101735115,-0.60008043,2
0.34858215,-0.33451533,-1.1144316,9
-0.04156214,-0.10005379,-0.59386057,0
0.9733993,0.12343073,-1.2302566,3
-1.1778544,-0.33548737,-0.4458699,9
-1.4013602,0.13305628,-0.8920408,6
-1.7377903,-0.50011873,-0.42045626,7
0.26366127,0.16653836,-0.47301272,2
0.65988886,-0.085469246,-1.0410635,0
0.57825136,0.14948714,-0.94908875,3
-0.048286498,-0.35760045,-0.56076705,5
-0.58231676,-0.27823043,-0.6344727,4
-0.050958157,-0.31412828,-0.876723,3
-0.22119606,-0.11678052,-1.1418525,6
-0.5872401,-0.45975637,-0.92513967,5
-0.3789283,-0.65778923,-0.9309264,8
-1.078613,-0.46562886,-0.6259076,9
-0.052256882,0.056419134,-1.2147831,5
-0.9662313,-0.425606,-1.42228,4
-0.7964994,-0.43204403,-0.4236639,7
-0.46570426,-0.25241458,-0.4261217,4
0.3570392,0.27932107,-0.5020527,2
-0.15427357,-0.5094011,-1.1126236,7
0.40035558,0.18497479,-0.5591339,3
-0.21399063,-0.45082211,-1.0943041,4
0.35227585,-0.049156666,-0.94696146,8
-1.3493708,-0.4098935,-0.71443677,9
-0.2341212,-0.47220874,-1.4508821,1
0.6306889,-0.28303194,-1.3899467,9
0.2948346,0.24851966,-0.6673783,2
0.14972305,-0.41389966,-1.1959001,8
-0.80205625,-0.3353206,-0.5858254,7
-0.9015194,-0.6293616,-1.0056807,9
0.0012270212,-0.3899567,-1.3431643,1
-0.43397355,-0.21014357,-0.40300015,8
0.26685894,-0.31304836,-1.3709809,7
-1.4625151,-0.4223349,-1.3963108,4
0.26649594,-0.2672782,-1.2350825,1
-0.84732544,-0.50833917,-1.102872,3
0.002113402,-0.46931696,-1.4501076,1
-1.0757023,-0.42989707,-1.7074661,1
0.8227383,0.13069117,-0.5310994,0
-1.6817894,-0.38530064,-0.916907,2
0.47678936,-0.14877522,-0.7445377,3
0.008208394,-0.52484465,-1.1969907,9
-0.09913796,-0.4414673,-1.4227571,4
-0.60562503,-0.56003475,-1.2790432,9
0.65553045,0.27625906,-0.7122464,2
-0.9012654,-0.3820212,-1.5874321,1
-0.67264044,0.15246606,-0.84726,6
-0.23250228,-0.2454747,-1.3122396,8
-0.09500724,-0.41665554,-0.8504948,4
-0.8464212,-0.6990185,-1.7157019,7
-0.6695912,-0.4183197,-0.63502187,7
-0.60214055,-0.03292823,-1.207939,4
-0.1706118,-0.33036077,-1.2290606,4
-0.9851029,-0.699209,-0.9516561,9
0.429613,0.23044181,-0.34410375,2
-0.45918977,-0.32803428,-1.4688363,5
-0.35641342,-0.35888577,-0.46699995,7
-0.3995589,0.011043429,-0.79271567,2
0.0034279227,-0.31878603,-1.3405341,4
-1.0969679,0.020995855,-0.52894753,4
0.75362444,0.25413823,-0.65304583,2
-1.3968676,-0.6321299,-1.7444899,1
-0.05440724,-0.41808963,-0.5867278,9
-0.7512008,-0.2206738,-0.99073374,7
0.18090272,0.39862704,-0.18968058,2
-0.8734955,-0.6500888,-0.8416938,8
-0.801573,-0.39855623,-0.808028,7
0.1980071,-0.25184667,-2.0452614,6
-0.1215235,-0.55773616,-1.4821497,9
-0.36378032,-0.27370048,-0.9480328,2
0.79665613,0.24532413,-0.5476,2
-1.2538815,-0.5763333,-0.49474716,3
0.5278511,-0.05921364,-0.9105992,8
-1.3970463,-0.5419228,-1.8215275,1
-0.1864059,-0.073078275,-0.99814993,6
0.1908772,-0.08062601,-1.2701856,5
0.01919806,-0.3451271,-1.2844698,1
-0.9114239,-0.33742595,-1.7620243,1
1.0580009,0.361269,-0.3426349,0
-2.2378051,-0.5676007,-0.88454634,2
0.6499152,-0.18278408,-1.584183,6
0.15112543,-0.32490587,-0.88866204,4
0.1373707,0.105905294,-1.0926512,5
-0.55352914,-0.28158772,-0.17805283,8
0.33652604,0.0575068,-0.5978327,3
-1.5362442,-0.5122373,-1.5107481,1
0.39120793,0.17986917,-1.0623661,5
-0.42752117,-0.4248867,-1.6336462,1
-0.11774629,-0.4637413,-0.95276105,9
-0.01703626,0.23022854,-0.8671803,2
-0.68005323,-0.44905853,-0.85440886,7
-1.3187113,-0.60275126,-1.1721933,4
-0.13068157,-0.36876702,-0.9486598,4
-0.06556976,-0.3457805,-1.2217499,4
0.48583543,0.06793082,-0.7643521,8
-0.38418508,-0.5344,-1.6364301,1
-0.20124269,0.043314815,-1.302867,5
0.22475052,0.0053066015,-1.1774465,8
0.30047047,-0.37731528,-1.0740912,9
0.32403457,-0.29466903,-1.3264185,5
0.20025742,-0.06806278,-1.066777,6
-1.5909636,-1.1063695,-0.99056053,7
-0.047202647,-0.341771,-1.2525438,9
-1.4712207,-0.540215,-0.41198772,9
0.6382052,0.2234261,-1.0681205,3
-2.2559638,-0.806952,-0.1371629,7
0.7270633,0.34872067,-0.25463337,0
-1.1276006,-0.45164347,-1.0457708,9
-0.1099664,0.22981572,0.05249375,0
0.03320968,-0.29008496,-1.2462126,6
-0.22377479,-0.17350328,-1.0118564,6
0.12100351,0.035862565,-1.0098534,2
0.68472004,0.11443877,-1.1024594,3
-1.6439483,-0.3688774,-0.5506413,9
-0.4815216,0.2355367,-0.29392737,0
-0.19301659,-0.4438591,-1.4181663,7
-0.11968154,0.10768628,-1.3671881,5
-0.72937346,-0.4575193,-1.0829406,4
0.3779713,0.04256463,-0.8569927,8
-0.541894,0.30132055,0.17325291,0
-0.4703756,-0.6590688,-1.6720203,9
-1.0710113,-0.19500268,-0.8853969,4
0.12764192,-0.31327534,-1.232128,1
-0.89552087,-0.5124016,-1.5315405,2
0.8411269,-0.14893532,-1.0704448,8
-0.049409032,-0.46246457,-0.9272401,7
0.082794785,-0.33028173,-1.3223888,1
0.38746262,0.3169371,-0.6304976,2
-0.43903178,-0.037124276,-0.90976167,6
-0.54109704,-0.29446542,-1.549657,1
0.7493272,0.26873088,-0.578272,0
0.031194448,0.32526863,-1.0146132,3
0.7558167,0.5358155,-0.77839226,0
-0.7595955,-0.49157906,-1.487719,1
-0.11954117,-0.3730917,-1.2247008,1
-0.34395075,-0.313704,-1.2079792,8
0.8906709,0.15120447,-0.7181971,2
0.37539673,-0.20129502,-0.24502742,0
-0.59271395,-0.55030966,-0.8415919,3
-0.60245895,-0.36730933,-0.7596826,9
-0.64219934,-0.23190868,-0.5411624,4
-0.3534552,0.37892222,-0.08065152,0
0.42279208,0.17443609,-1.1050467,5
-0.61860204,0.38131952,0.1534245,0
0.15767121,0.12852323,-0.7326477,6
-0.26107806,-0.4550507,-1.7004784,1
-0.50938964,-0.10902476,-0.55950725,7
-0.56866056,-0.18081605,-0.7902382,7
0.094498515,-0.07310593,-0.5260612,8
-0.28197336,-0.4329703,-2.0826695,1
-0.0015009046,-0.22955334,-0.83062166,9
-1.5573058,-0.052590966,-0.9448625,2
0.5131382,0.4121294,-0.8635126,0
-0.07174802,-0.08873367,-0.46619856,5
0.37599003,-0.28319252,-1.1968063,1
-0.80062693,0.08982277,-1.3297395,2
0.37717664,0.4487909,-0.6480911,2
-2.3946261,-0.7653291,-0.65108114,7
-0.01838839,-0.14027524,-0.59810597,3
-0.44707358,-0.6747451,-0.8137652,5
-0.25971085,-0.20027697,-0.81927264,4
-0.12652647,-0.5471065,-1.4781424,9
0.3772701,0.11005509,-0.11014213,7
-0.87134916,-0.32543588,-1.8518401,1
0.45145452,0.0007160902,-0.79853845,8
-1.7393205,-0.6532829,-0.5886478,3
0.24053156,-0.12659109,-0.5231315,9
-0.54530406,-0.0484668,-0.6359759,6
0.09580779,0.38915396,-1.0583484,0
0.41568267,0.19337332,-0.59887636,3
1.3533176,0.04008746,-0.93753576,1
-0.10752571,-0.41483617,-1.4110076,1
0.13252449,0.3110919,-0.7984873,2
-0.32197583,0.05203986,-0.6009842,6
0.18874037,0.38804412,-0.44572073,3
0.9121802,-0.20860147,-1.204716,5
0.53370965,0.06209445,-0.5327366,7
-0.23208225,-0.25690722,-1.4371356,6
0.4472407,-0.08995795,-1.2590144,8
-1.745088,-0.55033517,-1.2528208,3
0.51410246,-0.12814677,-0.7569245,9
-0.63764715,-0.45923233,-1.6690977,5
0.5065584,-0.03856218,-1.0191742,8
0.46306038,0.05757034,-0.041060064,5
-0.95663947,-0.46427393,-0.81409156,7
-1.5196677,0.12964869,-0.5711155,6
0.47140133,-0.25237203,-1.1339535,1
0.38709223,-0.31932986,-1.2839353,1
0.031904817,0.0084552765,-0.38923797,3
-0.04790008,-0.23457122,-1.4745685,1
0.37749922,-0.059234858,-0.81260467,7
-0.7252605,-0.44600844,-0.5699993,5
-0.093057215,0.07747984,-1.1421833,5
-0.5363592,-0.22705245,-1.445055,5
0.22795796,0.51601815,-0.8422774,2
-0.2985897,-0.32273102,-0.29338527,5
0.92369485,0.18769121,-0.94838643,8
-2.1168964,-0.47020197,-1.1018032,7
0.381114,0.50227475,-0.39282903,0
-0.29936254,-0.55774975,-0.9821174,9
-0.06545311,0.021075249,-0.0529302,7
-1.826899,-1.1816525,-0.69710886,7
0.34718537,0.17251635,-1.1436942,5
0.08325493,0.124872446,-0.5517213,0
-0.12836206,-0.16783655,-0.58759993,9
-0.6494874,0.30275583,0.2099944,0
0.15551412,0.04690373,-0.9428672,0
-0.8739077,-0.012777805,-0.07853581,8
0.27766633,-0.18148148,-0.8780202,9
-0.4429648,-0.033578157,-1.0465724,2
-0.36783898,0.03522706,-0.68806565,4
-0.55808777,-0.54487085,-0.96270174,8
1.047882,0.06986213,-0.8923688,1
-0.9386113,-0.12021196,-1.3528147,6
0.9241431,0.072459936,-1.0112814,1
-2.213791,-0.3155905,-1.1186063,6
-0.30427617,-0.050064564,-1.0241551,5
-0.32676607,-0.3017,-1.518263,1
-0.4362157,-0.38666844,-0.61877745,8
0.6226866,-0.19873083,-1.2039102,3
-0.5857705,-0.40280318,-0.5034653,4
0.25407565,-0.24942255,-0.4863461,0
0.6066431,0.037828207,-0.84623975,5
0.80063057,0.1880759,-0.8148008,5
0.12511742,-0.23447478,-1.0734084,8
-0.7999631,-0.19332469,-0.81450385,3
-0.6761069,-0.3853538,-1.046666,6
0.36030185,0.5922804,-0.42175215,2
0.46954346,-0.08303249,-0.86980975,3
-0.64897954,-0.5283363,-0.89066255,9
0.3935448,0.09961963,-0.703114,2
0.39696395,-0.19242334,-1.4364625,1
0.17816567,-0.30662525,-1.0607175,1
-0.74634993,-0.43724322,-0.27084437,5
0.50198305,0.1527741,-0.6873118,2
-0.38346022,-0.5623076,-1.7513466,1
0.49040627,-0.036209702,-0.59264266,3
-1.6840644,-0.29317725,-1.097068,2
0.17958295,0.08206415,-0.77632225,8
0.39783645,-0.3516624,-1.3421975,7
0.7639903,0.17607474,-0.75960046,3
-1.7851212,-0.98710346,-0.8777662,7
0.7829273,0.2750677,-0.6154904,2
-0.80168116,-0.32402873,-0.50740457,4
0.06990421,-0.045769453,-0.63304234,6
-0.13844472,-0.5802815,-1.4572661,9
-0.21060097,-0.288702,-0.8121896,7
-1.9869986,-0.44931626,-0.3993056,2
-0.7261261,-0.36063504,-0.3464582,4
-1.1337185,0.14601517,-0.13638712,2
0.55329967,-0.13471341,-1.0351884,8
-0.97574395,-0.36308002,-1.8570149,1
0.27871275,-0.3028456,-1.1229676,1
-0.095054746,-0.32983875,-1.3568317,3
0.13236463,-0.21438122,-1.0086904,8
-1.4060507,-0.35236883,-1.2075068,4
0.38941336,0.3282889,-0.5313708,0
-0.36899853,-0.1377877,-0.86691517,6
-0.0144402385,0.088278055,-0.713143,5
-0.32086772,-0.6156111,-1.0840317,9
0.059485078,0.14224672,-0.5700065,3
0.1761986,-0.09282935,-0.69169587,0
0.7036686,-0.1456573,-0.7761263,9
-0.3465922,-0.117394686,-1.2738811,2
-0.63474894,-0.19272625,-0.9284047,4
-0.45971435,-0.26939034,-0.6622692,7
0.8414978,-0.18747771,-1.0871512,1
-0.3752039,-0.4341874,-1.5382419,2
-0.066795945,-0.26144874,-0.92714965,9
-0.63140893,-0.50909257,-1.0163455,4
0.17656803,0.46600628,-0.27450857,2
-0.99272496,-0.039959192,-1.2801641,6
0.80552065,-0.14338887,-1.0455291,1
-0.5807934,-0.36157775,-1.1753309,8
0.19014573,-0.22330797,-0.93103683,9
-0.42756575,0.13312924,-0.24011198,0
0.6675576,0.16331303,-0.74871504,6
-0.26785082,0.25761032,-1.018963,6
-0.66635466,-0.22993541,-0.029477652,7
-0.73593605,-0.6744063,-1.6322558,9
0.14830446,-0.2910303,-0.5708209,9
-0.7736486,-0.46117473,-1.1007488,8
0.5686015,0.15837157,-0.6771453,0
-0.77022034,-0.82994056,-1.6094598,1
-0.11356884,-0.015543342,-0.6619176,4
-0.8721591,-0.0145043135,-0.38436064,4
0.67377007,-0.030959606,-0.6525677,6
-0.56588435,-0.7296169,-0.64016265,7
0.00030505657,-0.4713719,-1.2115896,1
-1.1169213,-0.21444356,-0.7529973,5
0.14923489,-0.38442802,-0.87277246,7
-0.5001807,-0.14374161,-0.6197431,0
0.6776351,-0.11851621,-0.6825658,3
-0.44082808,0.21968555,-0.952979,5
-0.30918765,-0.2585286,-0.845273,8
-0.7289436,-0.34389257,-0.6334263,4
-0.86514294,-0.16386592,-0.2591247,7
-1.0367126,-0.5890739,-1.5573964,1
0.5010302,0.29882753,-0.80835456,2
0.08669233,-0.20424819,-0.09344647,5
-0.24977076,-0.24662662,-1.182851,9
-0.22443032,0.19114566,-0.11203124,5
0.12440431,-0.047485232,-0.5963916,6
-0.92797077,-0.9322133,-1.1863312,7
0.8525803,0.059598446,-0.978149,5
-0.26478505,0.15124774,-0.4777389,9
-0.2997936,-0.12765467,-0.97526866,8
-0.5003154,-0.35220838,-0.7448205,8
