z1,z2,z3,Class
0.4578935,0.961964,-0.8224462,9
0.46289718,-0.52290773,0.74826074,6
0.47432077,-0.85597944,-0.48948964,6
0.077970505,-1.1187222,-0.783377,3
0.7273241,-0.67031336,-1.6792536,1
1.2210127,0.44988358,-0.17041749,5
-0.25287765,-0.3362124,1.0511067,4
0.18072784,-0.26843107,0.13794419,6
-1.9281921,0.70311505,-1.2531401,7
-0.13710505,0.38625634,-1.6714784,5
-0.3939498,0.545619,-1.2092122,5
1.265318,1.239646,0.50827414,9
0.052206874,-0.08909643,0.25347897,2
0.12910616,-0.35754204,1.6613771,2
0.46543014,-0.17376912,0.81408304,2
-1.0619338,0.8740398,-1.0611228,7
-0.6188046,-0.797142,-0.14619765,6
0.63049257,-1.0837793,1.1931578,4
0.8227186,-1.375334,-1.1761146,1
-0.9133097,0.821562,0.42431775,8
-2.0283875,0.34207368,-1.2171004,7
-1.2600801,0.67414755,-1.1644378,7
0.20133841,0.46934927,-1.5332817,5
0.42448807,-0.31135762,0.1696671,4
0.70686793,-0.3044591,1.6828648,2
1.6766044,0.08690071,0.5620186,9
1.0262533,-0.7591667,-1.5216293,1
-1.6759241,0.49420094,-1.3744193,7
1.0335704,-0.27422512,1.4545224,4
0.14734066,-0.4915936,0.6569513,6
-0.35894203,1.241435,-0.7457096,9
0.3672713,1.0414255,-0.64055246,7
1.8288275,-1.330945,-0.79688364,1
-0.61955035,0.9891088,1.0455792,8
-1.1681346,0.15361011,-1.0791148,7
1.3458484,-0.80357647,-1.4413365,1
1.1981465,-0.033176064,1.4581155,2
-0.6045724,0.66581845,0.1294848,8
-0.70866585,-1.1115546,0.57839096,0
1.1834685,0.43440425,0.62351465,9
1.017903,-1.688673,-0.4821142,1
-0.76455986,0.75182545,0.28683615,8
-0.22025698,1.0245838,-0.79735386,7
-1.2109946,-1.3520246,0.8487746,0
-0.5554611,0.33002067,-1.5536611,5
-1.3048434,0.21347523,1.531268,8
-0.5458021,-0.5687034,1.4637228,6
-1.9696836,0.43209124,-0.36981973,7
0.9539677,-0.5587323,1.3349657,2
0.5826819,-1.380455,-0.43002564,0
-0.41054833,0.7508679,0.43876293,8
-0.9703571,0.96692264,-1.3183991,7
1.8430456,-0.8388672,-1.5852587,1
-0.6690997,-0.98734665,-0.11514868,6
-0.06575233,0.40518463,0.45533928,2
-0.16078448,0.048158526,0.35712644,1
-0.37039655,1.2968992,-0.5236111,9
-0.6040535,-0.21973109,1.2257414,6
0.74275434,-0.072546005,1.3737856,0
1.8774217,-1.0663404,-1.4133722,1
-0.7061763,-1.4089274,1.0709611,0
1.9030551,0.3475871,-0.72173566,5
2.0442133,0.5942279,-1.3351924,5
1.159629,-1.3990004,-0.9358686,1
-0.765328,1.0519636,-0.86789846,7
-1.0338264,-1.2307508,0.7723186,0
0.05023098,0.734929,-0.4296741,5
-0.51340383,0.97966075,0.62803787,8
1.2313288,-0.37277532,1.2143753,4
-1.1538739,-0.91100264,0.25546125,0
0.682412,-0.9590869,1.1079155,4
-1.3182937,0.31834555,-0.2547333,0
-0.0022321343,-0.28556895,0.062249936,6
-0.1810295,-0.3807683,0.7296751,6
0.046440244,-0.29420614,0.844794,4
0.6721084,-1.5566204,-0.59468925,0
-0.7362937,-0.6790986,-0.084766224,0
0.2947768,-0.5369196,1.1551777,4
-0.8463596,1.0397897,-1.3170909,7
-0.04375708,-1.5921175,0.39963308,3
-0.50734437,-1.497505,0.44910327,0
1.4853622,0.8448972,-1.4708265,5
-1.1477212,1.2522742,0.27784598,8
1.2263688,-0.34134662,0.8285891,4
1.0811354,-0.964283,-1.5908663,1
1.6955303,-1.2293284,-1.8359493,1
-0.11108726,-0.19356942,2.3723507,2
0.6124852,0.8015456,-0.33684713,9
-0.24265867,-0.52678347,1.0496945,2
-2.0220966,-1.0490377,-0.6929745,8
-0.73353505,0.56617033,-1.815548,5
-0.7324834,-0.64226747,-0.4930891,0
0.20694423,-0.2806754,1.0320814,6
-0.16146857,-0.54884505,0.8876529,3
0.6221379,-0.14103806,1.069685,4
-0.6933093,-0.7966962,0.6433707,6
-0.70734715,-0.84112453,-0.24662492,0
0.96275723,0.9632821,0.23547822,9
0.48584855,-1.3137381,-1.6861882,1
-1.2142991,0.38348734,-1.2694049,7
0.47941256,-1.0844381,-0.5281463,3
-1.6415436,-0.10418987,0.78256273,8
2.0239816,0.68307257,-0.5948353,5
-2.0704467,-0.28580427,0.4775854,8
0.14315617,-0.7684314,-0.41903234,3
-0.091834724,0.7122506,1.6238731,8
0.011815786,0.61344993,-0.77825385,5
-0.33432645,-0.01799202,1.8011018,2
-0.6976268,-1.2327034,0.18097347,0
-1.6954956,0.59084845,1.7678127,8
0.09352183,1.1880023,-0.7084244,7
0.7605661,-1.5390036,-0.34132323,0
-0.050618768,-1.3773015,-0.8906892,3
0.12923181,0.7324629,-0.36302862,5
-1.9387436,-1.8771071,0.75636965,0
-0.53267217,0.606254,1.280598,6
0.240574,0.8848229,0.16785744,5
1.0823437,-0.45736837,0.907037,2
-1.2583057,0.58128464,-1.0758921,7
0.085063696,0.4108187,-1.5501578,5
-0.06926942,-0.16284692,1.2223666,2
0.7566085,-1.0019531,0.09837424,6
-1.4594392,0.43359816,1.0071632,8
-0.105489075,-0.23291337,1.7061081,2
-0.15487367,-0.113086104,0.62246037,6
-0.7955159,0.56118846,-0.1320265,8
-1.3237486,-1.3257477,1.4883306,0
0.40586805,-0.18442655,1.1714255,4
0.5500723,-0.5895505,0.39482358,4
0.35067308,-0.6054332,0.7387294,4
0.738364,-0.27288783,1.5811337,4
0.732069,-0.4925177,1.1998998,4
1.1089736,-1.5478361,0.028739877,1
-0.05708027,0.62333536,-0.43075326,5
-1.4515659,-2.008519,0.3273382,6
0.40504372,0.655051,0.47257683,5
-0.93905455,-1.1093807,-1.587042,3
-0.06998074,-1.978239,-0.71004546,3
-0.20030177,1.027266,-0.10193332,7
-0.39101768,-1.1109493,-1.769964,3
-0.08461398,-0.72906065,-0.39133745,3
-0.4896946,-0.35354447,0.5456364,6
-0.051325977,-0.35193133,1.2284256,2
-2.7920446,-0.15424597,0.7398173,8
0.32582986,-0.69888616,0.70740396,4
-0.38085353,-0.61246896,-0.061039582,6
-0.42287868,0.6192918,-1.4075588,5
0.31381762,1.113944,-0.29683957,9
-0.41485685,-1.4051027,-1.9044995,3
0.42159665,-0.40424585,0.39340895,2
0.04549384,-0.7368343,0.3429686,3
0.54393566,-0.059348345,0.5880142,2
0.2036314,-0.4876132,1.7351203,4
0.6908244,-0.50180674,1.544038,4
-0.50620186,0.82736695,1.5061355,8
0.2552514,-0.114798665,1.7787613,2
0.15316188,0.5143223,-0.053413436,5
-0.67484593,-2.1033373,-0.11752324,3
-0.18212807,-0.76605916,1.7453368,0
-0.84143263,0.49390638,-0.94729257,7
1.0323824,-0.7202592,1.049985,2
-1.1933348,-1.6074982,0.6402212,0
0.4829439,-0.45798945,1.6066786,2
2.1329722,0.07185197,-0.7840794,5
-1.0388565,1.302759,-0.6852206,7
0.8602284,-0.43530726,1.3485348,2
0.24042284,-0.73884773,-0.83426964,3
0.5764775,-1.0152814,-1.6094879,1
-1.5591877,0.58646965,-1.3743258,7
-0.19964558,0.365255,-0.17574134,6
0.4502648,-0.6362014,1.8001994,2
0.2445631,0.8072761,-1.0100104,9
1.5082518,-1.1358013,-1.5135202,1
1.0130223,0.8600453,0.13092217,9
2.2221465,-0.9976857,-1.2466823,1
0.48447073,-0.9276793,-0.82803637,1
0.31329095,-1.282131,0.5046373,8
-0.46653032,0.71133673,-1.2080638,7
-0.546715,0.07117581,2.4005833,8
-0.07739681,-0.2637298,1.559886,4
0.29486108,0.014824629,0.52603436,2
-0.8376085,-0.71247125,-0.17460653,6
0.012198687,-0.24033844,-0.13909265,6
-0.8864206,0.43972862,-0.638962,7
0.5800444,1.3669811,0.504113,9
0.421605,0.09359217,0.04213348,4
0.58693683,-0.31330156,1.3974175,6
1.3720204,-1.3552544,-1.5449941,1
0.99770856,0.6234541,0.18780193,9
0.27405357,0.466524,-1.372155,5
0.52398384,-0.1423012,1.7846779,6
-0.9492956,-0.60503936,0.32593927,0
1.15544,0.33152497,-0.84585124,5
-0.8462431,-1.7223294,0.63102853,0
0.49597275,-1.0106828,-2.2034466,1
0.26750255,-0.34061706,1.4731596,6
1.9396011,-0.69054985,-1.7587566,1
0.9821136,-1.4424889,-1.5935826,1
-0.01799035,-0.33474016,1.0811592,6
-1.7097564,0.82436365,-0.73874605,7
0.31813705,-0.14096844,2.1499496,4
0.27657044,0.37440705,2.0627215,4
-2.1939409,-0.8858118,-0.38250604,8
0.18576181,-0.47137403,1.1511871,6
0.59749484,-1.0756955,0.017148733,4
-0.38802505,-0.4561062,1.0871998,6
-0.756505,1.2685667,-1.1505467,9
-0.5420841,-0.81058073,1.5743002,3
-1.0814316,0.82451725,-1.3630776,7
-0.78677607,0.20690405,-1.8752774,5
-1.6025994,-1.5939372,0.06321355,0
-0.5024586,0.7977551,0.32124707,8
-0.17894727,-1.6206176,-0.5194657,3
0.23392045,-1.0387664,0.55576897,4
-1.2911799,-1.048703,-0.37249357,0
-1.0503575,-1.6080077,-1.038677,3
0.10838437,-0.6244266,-0.8071366,3
1.3654739,-0.47752428,1.5566645,2
-0.57228494,-1.6246305,0.84367645,0
2.2528038,-1.331727,-2.448556,1
-1.1887088,-1.2876351,0.5939323,0
0.25314248,-1.3796275,-0.732436,3
-1.7490901,-0.40888548,0.29349622,8
0.20296967,-1.449405,0.028592452,3
2.4380846,0.72440267,1.1637346,9
1.4886969,-1.0791569,-0.18065584,1
0.4088217,1.4080102,-0.6001381,9
-1.6271746,-1.5064697,0.27064323,0
-0.2594397,-0.31715977,-0.77937186,4
-0.99490446,1.0414852,-1.3766825,7
-1.0043422,0.4870168,-0.91004527,7
-1.0948174,0.8596604,0.092183925,8
-0.009602129,0.6080419,-1.541725,5
0.08927417,-0.5496385,0.55876553,6
1.3047272,0.43419826,-0.37837383,5
-0.74977976,-0.41401124,0.21529284,6
-0.043299556,-0.91721416,0.2819574,8
-0.0664835,-0.053456306,0.107218795,2
-0.09329367,0.14343,-2.1346076,5
0.21212757,-1.121186,1.2425795,2
-0.023305535,-1.2727683,-0.9954241,3
1.2797409,-0.8127606,-2.0320926,1
-0.16778696,-0.61204624,-0.02757812,6
-0.9008136,-0.46824622,0.24952692,0
-0.30987835,1.155668,-0.46987316,7
-1.3449467,-0.37469864,0.3520261,8
-1.3598151,0.78102785,-1.22098,7
-1.2262061,-0.036126018,0.9320121,8
1.220512,-0.5967865,-0.23228729,1
-0.4347207,1.0416439,-0.609817,9
0.672225,-0.13662255,0.63889384,6
0.813334,-0.80638313,0.21965533,4
-0.42826545,0.8398426,-0.8374654,5
-0.9705651,0.721508,-0.9109741,7
1.0830842,-1.4108636,-2.0984352,1
-0.8386493,0.601195,-1.1547279,7
-0.65660095,-0.31282914,0.16161698,6
0.18510759,-0.507565,0.8856686,6
-1.7320197,0.543702,-1.3696251,7
-0.05436933,-1.7547677,-1.0924295,3
1.077334,0.67341846,-0.44233474,5
1.207251,0.07933426,0.62737405,8
-0.7521367,0.83623105,-0.86044204,7
0.61607575,-1.5547662,-0.5599055,3
0.20317721,-1.5146253,0.4302582,3
1.0368694,0.77368104,0.45506766,9
0.46962893,-0.8394697,-0.39593402,0
0.42242837,-1.4359388,-0.58479285,3
0.7820189,-0.995703,-2.4287798,1
0.8788072,-0.1907326,0.9457789,6
0.56011796,-0.4890759,1.1826612,4
-1.582427,0.45072806,-1.0937053,7
0.9894415,-1.2821324,-0.20189592,0
0.057708383,0.34692478,-1.3275777,5
0.86161876,-0.8586869,-1.574963,1
0.21016276,0.7958699,-0.52327347,5
0.57415104,-1.4603982,0.45680818,4
0.6568787,-0.29345918,0.24028924,4
-0.89158297,0.18452322,-1.2322304,5
0.8429208,0.75028336,-0.045939673,9
2.4688315,-0.9115343,-0.9001999,1
0.5459962,-1.4326215,-0.30663007,0
-0.09191811,0.5690781,-1.561303,5
-1.0853314,0.3022262,1.071954,8
-0.05724728,-1.4774871,0.244012,3
0.059064507,-0.4483919,-0.39933354,4
0.9100425,-0.34891653,1.4915578,4
-0.20382631,0.017690182,0.20073867,2
0.62036765,-0.27474892,1.8826691,4
0.25459826,-0.0077940226,0.13778237,2
0.19852746,0.73481506,-0.6693842,5
-0.6390761,-0.4370227,-0.24954796,6
-1.016329,0.86849964,-1.2606117,7
-0.2341482,-0.004583001,0.30567744,2
0.10458672,-0.20799673,0.5905673,2
-0.76909876,0.580976,-1.087533,5
0.034268856,-1.4719152,-0.00448535,3
-0.41776842,-0.04759121,0.795312,8
-0.53934807,0.663725,0.4970977,8
-0.49847198,-1.161417,0.8018394,6
-1.1487615,0.904583,0.0046106577,8
0.6515237,-0.30521214,0.37691382,4
0.72645855,-0.88031006,0.91077805,4
1.4536604,-1.492001,-2.3023834,1
-1.5550848,-1.396311,0.7094614,0
0.78022397,-0.83813477,1.4429997,2
-1.373272,0.5327021,-0.9507656,7
1.4448875,-0.91273713,-1.6103173,1
1.8460711,-0.8609717,-0.9434116,1
-0.3227461,0.65308964,0.50747496,8
-0.76593363,0.64768493,0.17627499,8
-0.52468747,-0.07904458,1.5010425,2
-1.8334577,0.8078695,-0.8002638,7
1.436695,0.4345194,0.5411057,9
-1.4974331,0.8420532,-0.6242991,7
0.43826044,-0.7976062,0.7494953,4
0.8261174,-1.394306,-2.8896961,1
-0.104418695,-0.10335171,-0.41821796,2
-0.8497088,-0.6655886,-0.22150606,0
-0.40404344,0.5803523,1.1831713,8
0.97784364,1.2498451,0.31954712,9
0.57973576,-0.82020235,-1.6468577,1
0.08539975,-0.7885959,0.07744912,4
0.76208436,0.8596588,0.047073774,9
0.28951442,0.5677062,-1.1968969,5
-0.433289,0.2724918,0.39348692,6
-1.2010092,0.7988683,-1.0221685,7
-1.0763125,-0.83935785,-0.51608545,0
0.015165448,-1.7796271,-1.0775348,3
0.5716846,-0.2529298,0.4099996,2
-1.3207059,-1.0894148,0.3544151,0
0.5565294,-0.7487049,0.96914846,4
0.85985863,-1.2264335,-1.7135642,1
-1.4649572,-1.1321838,0.15553418,0
0.448817,-0.89359045,-0.4386506,0
-0.5196662,0.59306335,1.4995359,8
-1.0198557,0.47499502,-0.9806519,7
-0.98688203,-0.95418453,0.2331847,0
0.17739654,-0.2247299,0.097758494,2
0.5432701,1.2305082,-0.475981,9
1.0440136,0.9351187,0.05558855,9
1.6786703,-0.65795827,-1.5635267,1
-0.481767,-1.6567073,-1.3638328,3
-2.9048774,-0.23999834,1.0293834,8
-0.54314756,-1.5264544,-0.84845847,3
0.53745544,-0.9791062,-1.6087339,1
0.41933405,-0.7531395,1.3673517,4
-0.74006146,1.1845801,0.56942874,8
2.5262876,0.4042517,-0.63630885,5
0.86636305,-0.73035264,-0.7612702,1
-0.40401667,0.7668142,1.4343522,8
-0.11049968,-0.25664783,0.47673967,2
0.2097615,-0.5108402,-0.63590276,4
0.87903607,-0.31034684,0.6436674,4
1.5582584,0.430606,1.3003925,9
-0.65490353,0.66667193,-0.9898559,5
0.08553934,0.603619,-1.3085704,5
1.1826404,0.08318746,1.6719073,4
1.5568472,0.4980172,-1.121159,5
-0.6299406,-0.9696286,-0.38411832,6
-0.528567,-1.5562584,-0.81945556,3
0.29313004,0.9574307,-0.86612123,7
1.2702442,-0.31979525,0.9228793,4
0.7292018,1.2680674,-0.57537144,9
-0.00356853,0.7991547,-1.6532065,5
-0.6414372,1.2670271,0.948458,8
1.4896692,0.706431,0.34161133,9
-0.67330086,-0.6524327,-1.2027452,3
1.1065153,0.105968475,-0.64837784,9
0.17539048,-0.44715977,0.6965467,6
0.42180598,-0.17024112,1.6522802,4
-1.5201714,0.26347494,-1.0979375,7
0.49710572,0.024812698,1.0042374,2
0.22663736,-0.55483675,0.116373084,2
0.17836761,0.017187238,0.326065,6
0.38830435,-0.6832404,1.4891762,4
-0.7901013,0.7039932,0.1350936,8
-0.01427418,-1.5942998,0.6285965,3
-0.8758498,-0.9375715,-0.091421224,0
0.88883555,-0.38700223,1.9279466,2
-1.704143,1.254057,0.37334692,8
2.0363183,1.1973562,0.27602804,9
-0.3895641,-1.7583587,0.7185891,0
-1.2090005,0.67421657,0.90144867,8
1.1381639,-1.5161066,0.1857309,6
0.31170487,-1.5690694,-0.86061245,3
0.9869528,0.8951334,-0.26070243,9
0.8460866,-1.2558308,-1.3492552,1
-0.2652672,-0.9977217,1.5528288,6
0.47457182,-1.4698117,1.005965,3
-0.09722191,-0.20313859,0.589708,2
0.81856406,-0.13010299,1.8222882,6
1.1299647,-0.6590967,-1.1029477,1
-0.88395256,-1.2452426,0.057174608,0
0.66196084,-0.2714672,0.4308409,2
-0.55284655,-0.9201093,0.22031617,6
0.8184954,-0.13240302,1.7555103,2
0.5721873,-1.2871499,0.8680897,3
-0.253883,-1.427362,-0.32453978,3
0.616598,1.0697864,0.011947729,9
1.5947601,-1.4070961,-1.6519963,1
-1.7831746,0.223436,-1.1064085,7
0.59372616,1.1191032,-0.20321566,9
1.8232666,-1.2027621,-1.4954,1
1.0366617,-0.48687196,-1.597314,1
-0.7071503,-0.6763263,-0.26997024,0
1.1026744,-1.4050577,-1.8613491,1
-1.9067873,0.46653402,-1.1266259,7
-0.78080493,-1.5542638,1.1534001,0
-2.1944628,-0.84582376,-0.55194765,8
0.6794076,0.76303643,-1.2745438,5
-0.7207297,-0.8544946,-0.27644104,0
-1.7305641,-1.2957621,1.2275784,6
-1.0352296,-1.1192274,0.40846798,0
1.1958433,-1.1019557,-0.8360583,1
0.73792994,-1.3051181,-0.09217388,6
0.0748564,-0.64792633,-0.0799582,6
-2.897153,-0.07501495,0.926173,8
-0.5819638,0.8211546,-0.918734,7
0.5547795,-1.1440487,0.67366755,0
0.46752,0.91169703,-0.04618907,9
-0.054218113,1.325916,-0.035206407,9
-0.6918627,1.2594135,-0.31460956,9
-0.99757165,1.1723511,-0.9410137,7
0.95628417,-0.39542603,1.6550205,4
0.1583637,-0.92390513,0.34630284,3
0.36302793,1.1014248,-0.22111905,9
0.5233879,0.40072608,-0.3855073,5
0.2767254,1.3482933,-0.55055934,9
1.5686892,-1.150291,-1.3340504,1
0.8238156,-0.74507165,0.6089262,4
1.0694588,-0.9270327,-1.0308201,1
-0.33958113,-0.25493526,1.044974,6
1.3820604,-0.5051608,0.9354126,2
0.64810896,-0.57021093,0.85395926,2
1.4640692,-0.4288795,1.3646067,2
-1.364113,0.6043675,-0.7613045,7
-0.08904654,0.9846714,-0.8331782,7
-0.80089235,-0.99500203,1.1871089,6
0.6571336,-0.58927345,-0.38089326,3
-0.3926065,0.8852354,-0.26685256,7
-0.6391449,0.24165761,-1.6574847,5
-0.60151726,1.266091,0.6425425,8
-0.42498887,-0.15529811,0.32029235,6
-0.30527657,-0.2185123,1.601759,4
-2.4678285,-0.13154614,0.72617215,8
0.87143576,-0.20105147,0.8546023,4
-1.9016314,0.38004565,-0.84421295,7
-1.6508529,-0.24133193,0.56909025,8
-0.37673056,-0.22890675,0.5333571,6
-0.9289312,0.33360672,-2.0191426,5
1.8126615,1.1529638,0.58192384,9
0.43047225,1.2334783,-0.51548105,9
-1.2035406,-0.9874835,1.0425984,0
-1.7969387,-1.3063123,0.25803107,0
-0.14560044,-0.24072516,2.2026138,2
0.39028072,-0.46192646,0.37089053,4
0.09389281,-1.6062148,-0.72460616,3
-1.7640203,0.5357268,-1.3288618,7
1.354194,1.0973785,0.43635032,9
-0.14202744,-0.9303155,0.4605637,3
0.3507192,-0.4481585,1.2841909,1
0.5164032,0.9633906,-0.5146936,9
0.10183036,-0.14006674,0.6216138,2
0.65025866,0.7330946,-0.084189795,7
1.2606453,0.58326197,-1.0913556,5
-0.59897673,0.41432703,-1.90731,5
0.904989,-0.26493514,1.5042318,4
-0.38299894,-0.11598408,2.0531342,8
1.0108036,-0.23018849,1.5636328,2
-1.245101,1.0336471,-0.61550766,7
-1.0537081,0.41821098,-0.34828126,8
2.1285815,-1.0573933,-1.1338667,1
0.36007273,-0.21588552,1.8814367,2
0.36663795,-0.69810724,1.0151436,6
0.24473405,-0.35296774,1.0171958,6
-1.6428235,0.51306725,0.62559575,8
1.4008352,-1.2087946,-1.1832246,1
1.5782903,0.82274985,0.49243477,9
0.2250582,-0.43860006,0.77008796,6
0.6513276,-1.2558086,-0.19113898,0
-1.0186355,-0.89882326,0.11032387,0
0.259719,0.50964105,-1.2582624,5
0.655802,0.7518514,0.09235773,9
-0.4983211,-0.80396676,0.88679,3
0.35769117,-1.4969819,-0.80499464,3
-1.0120844,0.76963216,-0.93488395,7
-0.6635765,-0.6640866,-0.43331337,6
1.2654809,-1.0771301,-1.2548232,1
-1.3017439,-1.0527811,-0.35703933,0
0.48482502,-1.4801228,-0.45335346,0
0.054490805,-0.20475113,0.028932631,6
1.0558814,-0.6256907,0.8186546,4
-0.8900577,1.0696244,-0.9937697,7
1.9347109,0.26450408,-0.8933554,5
0.7534509,1.1847854,-0.048409037,9
0.09253228,1.3034971,-0.6142277,7
0.95541346,0.65581447,0.38773182,9
0.19401228,-0.854573,1.4972429,3
-0.65294313,1.1728745,0.8420514,8
-0.9168607,0.998628,0.48964038,8
0.3414774,-0.57171273,2.0021832,4
-1.9132694,0.49663067,1.3278548,8
-0.55703366,0.16957343,-1.547037,5
0.99049366,-0.38359523,1.7019589,4
0.5592371,-0.13650167,1.8137932,2
-0.23007119,0.13661027,2.167326,2
-1.1822184,0.8629542,-1.2166283,7
-1.8699838,0.60839725,-0.9871695,7
-1.1674137,0.44601488,-1.6915821,5
-1.1204733,0.35953403,0.27969706,8
0.9883796,-0.7111149,1.2749959,4
0.91538095,-0.2509327,1.3377185,6
1.4665536,0.9983899,0.46656898,9
1.3026232,-0.0749495,1.3795259,4
-0.29491436,-1.1514864,-0.20301336,3
-0.8403671,0.8152146,-0.965202,7
-1.8519856,-0.8720479,-0.48454118,8
-0.44737738,0.70212257,-1.151552,7
-1.5734911,-0.22123897,1.2944608,8
0.43458188,-1.3036072,-0.6790291,3
-1.088378,0.6695685,-1.2282902,7
-0.27993697,0.6759507,1.4074914,8
0.24722278,-0.34233654,1.4409052,4
0.7753594,1.0597473,-0.024163552,7
-1.7133529,0.60239387,-1.2598534,7
1.0709554,-0.16469693,1.3440362,2
0.75051844,-0.08465719,1.0322243,2
0.81287825,-0.90874624,0.22531989,0
-0.5328952,-1.0881698,0.23462579,0
-0.87102294,-1.3425028,1.178978,0
-0.27753133,-1.2623944,-1.0664179,3
1.8869191,0.48504567,0.6610508,9
1.428459,-1.0830276,-1.6737545,1
-1.8305051,-1.1168783,0.9430044,0
1.3297268,0.6813317,0.7196458,9
-1.475426,0.31973338,1.5713778,8
0.37179005,-0.4884913,1.5390104,4
0.59568,-1.6246862,0.4884251,3
1.1427354,0.790654,-0.056878176,9
0.6271827,0.9692726,-0.5519462,9
0.6434978,1.0618956,-0.3251641,9
-1.3787131,-0.39397717,-0.22705483,8
-2.1293118,0.0072158575,0.9380171,8
