z1,z2,z3,Class
-0.6875483,0.8391536,6.0917926e-05,4
-0.1614995,0.7749868,0.0009147739,4
-0.29563367,0.96816057,0.0005239183,4
-0.94997203,1.0680934,-0.0005578698,4
-0.6061704,1.2093531,-0.00017921481,4
0.9699209,1.5820551,0.0018258127,1
0.1780622,-1.2627044,0.0034206933,5
0.45299315,1.7482412,0.0008857746,6
-0.33824039,-0.7756633,0.002167412,5
1.5202866,-0.3076827,0.0045038434,3
1.063807,1.0102885,0.0025268672,3
-0.13163018,-1.4887342,0.0031763362,7
1.5342691,-0.17752641,0.0043974197,3
0.58178735,0.3836289,0.0024156792,3
-0.4493922,0.34081346,0.00090701226,6
-0.7515881,0.69128406,0.000109415385,2
-0.6746036,-0.13792008,0.001037139,8
-0.34856617,1.017772,0.00039574364,4
0.5155213,0.46293288,0.0022383798,6
0.4535153,-1.626301,0.0041909297,5
-0.107843995,-1.2602286,0.00298835,9
1.7890022,-0.38015956,0.0049788826,3
-0.21495628,0.6072219,0.0009986667,2
-0.06679022,0.7426024,0.0010888996,3
-0.36659658,0.48486525,0.0008904564,2
-0.8941458,1.1223407,-0.00052704266,4
-0.7536117,1.3197427,-0.00050901755,4
-1.5785909,-0.74977475,0.00027693796,8
-1.1008263,1.008318,-0.0007261778,2
0.14565349,-0.803338,0.002922146,5
0.6903055,1.4406695,0.001543799,3
-0.916187,1.2749157,-0.00070958846,0
0.20582986,-1.874089,0.0040611187,7
-0.47229552,1.3151103,-8.146453e-05,2
0.25779366,1.6079476,0.0007296285,0
-0.8337226,1.2175758,-0.0005294385,2
0.42646146,-0.26677817,0.002818997,5
-0.26031303,-1.8212132,0.0033084,7
-0.6781361,1.3999901,-0.00047410314,2
0.94298077,0.2390793,0.003100352,3
1.7548006,0.4133032,0.0041504907,1
0.24744558,-2.0658734,0.004311493,7
-0.054360628,-0.74413186,0.0025634083,6
-0.82142484,1.5079992,-0.00079533056,2
0.14368296,-1.4474428,0.0035498939,9
1.9234536,1.05684,0.0037739412,1
-0.05884528,-0.926706,0.0027354425,9
1.9031641,1.5756631,0.0032353965,1
1.1809282,0.46737343,0.0032346095,1
0.26209044,1.5272043,0.0008151536,8
0.3010502,-1.6147518,0.0039503584,7
-1.4647659,0.6610577,-0.0009333975,8
-1.0600169,0.699521,-0.000362437,4
-0.346542,0.3973251,0.0010063325,2
0.4470508,0.72160107,0.0018821305,6
0.044168234,0.23888224,0.0017489945,6
0.2157917,-1.7042339,0.003909775,7
-0.34896135,-1.085681,0.0024548622,9
-0.13032198,0.14346069,0.0015800495,4
-0.7963784,1.1212878,-0.00037899817,6
2.0568619,0.9585419,0.004070802,1
-0.09093511,-0.64487594,0.0024112193,9
0.40416026,-1.2998674,0.0037970697,5
-0.9794373,1.2142134,-0.00074525847,6
-0.009312868,0.72196,0.001195542,0
0.6364441,-0.63812274,0.0034983722,5
0.3577819,1.6739748,0.00081532693,0
1.9100032,0.68613607,0.0041167107,1
-0.85170573,1.0713508,-0.00041329564,6
1.8318284,0.8713234,0.0038178223,1
2.1568673,0.7975276,0.004378847,1
-0.7068486,0.72042555,0.00014815514,6
-0.019079924,-2.1336677,0.003977101,7
-1.2583454,1.047591,-0.0010014969,4
-1.3580751,0.7006401,-0.00081172504,4
0.85398054,0.322748,0.0028845929,8
-0.64651287,1.0258858,-6.0225953e-05,6
0.86021686,1.1270208,0.002106422,4
-0.7651216,0.7456057,3.5872916e-05,6
-0.1222744,-1.7580769,0.0034541464,9
-0.85337406,0.82248396,-0.00017211254,3
0.18138528,-1.8355925,0.003986665,7
0.82383513,-1.6337483,0.004755075,5
0.4088354,1.2187304,0.001337874,0
-0.9574425,-1.1781752,0.001630455,8
0.95728016,1.0011725,0.0023756085,3
-0.07984924,1.0547738,0.00076358276,4
0.6298182,0.69316655,0.0021848027,0
1.206773,0.4950164,0.0032464038,3
0.8880837,0.041751206,0.003211028,3
-0.7351241,1.4938827,-0.0006517365,2
0.3946848,1.9160991,0.0006337288,0
2.6407301,1.2812383,0.004632782,1
0.29572988,1.5296004,0.0008633912,0
1.0588484,0.6446596,0.0028774366,3
-0.17951798,-0.010275662,0.0016566126,8
0.8611531,1.2108738,0.0020257211,3
-0.31753385,-0.600555,0.0020270818,9
1.2353079,1.8392391,0.0019730416,1
-0.16407871,-1.2894528,0.0029324056,9
0.33948684,1.1879096,0.0012637742,0
0.5672507,-0.11611861,0.0028831763,4
0.023431778,-1.8192713,0.003733168,7
0.26338744,-1.7505305,0.00402668,7
-0.9384806,-1.6656947,0.0021363501,8
0.43406606,-1.414202,0.003953995,5
-0.29156303,0.6784379,0.0008137374,6
0.04786086,-0.5912939,0.00256746,5
0.23058248,0.29908663,0.0019703542,6
0.7501843,1.0261748,0.0020397147,8
-0.12860227,0.2522462,0.001476112,2
0.9439826,-1.3935084,0.0047004973,5
-0.4007225,1.700103,-0.00035082654,2
1.2319086,0.40854055,0.0033688778,3
1.8532217,0.5642527,0.004150676,1
0.3519323,0.39273387,0.0020611288,6
-0.113942385,0.4100755,0.0013436088,0
-0.17122316,-1.47663,0.0031049475,7
-0.41766834,0.044148028,0.0012452123,8
0.04754913,-1.9992588,0.0039456775,7
-0.5493146,0.14321214,0.00095025054,8
0.9777076,1.070122,0.00233881,1
-0.010167122,-1.5203319,0.003389922,9
-0.31300926,0.60310453,0.00085525564,6
0.59954095,1.2254202,0.0016180892,4
0.09532046,-1.5005171,0.0035291417,5
0.12052572,-1.7429416,0.0038044262,7
2.3134115,0.6950863,0.0047145546,1
0.26322985,-1.7444284,0.004020467,7
-0.1262846,0.38670796,0.0013479316,6
-0.4944917,0.8222558,0.00036776485,6
0.33517575,-2.1158426,0.0044923443,7
1.271852,0.7211819,0.003122801,3
0.15950155,-0.8470642,0.0029857866,5
-0.46071756,0.39194328,0.0008399156,8
0.03407836,-1.7818065,0.0037124916,7
1.0902336,1.0444708,0.0025331338,3
0.6369183,1.4574039,0.0014471337,3
-0.08573532,-0.72323936,0.002495772,9
0.81588125,0.7631255,0.002396083,0
0.9847338,0.8432403,0.002571539,3
1.9611931,0.3517409,0.004521127,1
-0.6383922,0.77747583,0.00019522931,6
-0.5522368,1.1506138,-4.0596817e-05,4
0.3150761,-1.9755318,0.004324727,7
0.8388512,1.2635589,0.0019405959,0
0.68455815,-1.4469695,0.0043627485,5
1.6606824,0.5517238,0.0038734223,1
0.14186287,-1.1188452,0.0032253927,5
0.68465734,1.7717991,0.0012110616,4
-0.08150172,0.59106797,0.0012151615,4
0.7514789,-1.6176536,0.004630513,5
0.0019710064,-0.8115825,0.002714163,9
1.785037,1.6818526,0.0029537869,1
0.9649954,1.1000412,0.0022903972,0
0.52823377,-1.5339475,0.004212852,5
-1.0496824,-0.3314932,0.0006626779,8
0.8063555,1.3215008,0.0018349951,3
0.5044179,0.24392563,0.0024361366,4
-0.76612276,1.2179878,-0.00042819162,4
-0.18054259,0.32094163,0.0013307419,2
-0.98922163,1.2097316,-0.0007555825,4
-0.060276866,0.22184592,0.0016086216,2
0.22184741,-1.1583078,0.003384308,5
0.5580759,0.11302358,0.0026450027,6
-0.05217743,-1.9005203,0.0036990335,7
-0.3473357,0.22605747,0.001172845,2
-0.3309393,0.48624188,0.0009427266,2
0.2479968,-1.7314208,0.0039848243,5
0.88491607,1.1653471,0.0021060335,3
-0.79447526,0.1429835,0.00058182457,8
-1.0215751,-1.0801747,0.0014380561,8
0.2919109,1.655304,0.0007345588,6
-0.6505861,-1.4266982,0.0023352327,8
-0.27034163,0.60919636,0.0009134498,4
-0.35717523,1.1225054,0.00028024265,4
2.412596,0.91504794,0.004648311,1
0.15389848,1.6212308,0.0005603933,0
-0.57806647,1.4971507,-0.00041876803,2
0.3286984,-1.9103205,0.004281355,7
1.8803842,0.85827404,0.003903614,1
1.5833781,1.2391691,0.003084029,1
-0.88401663,-0.7758898,0.0013469465,8
-0.81384814,-1.4518015,0.0021143158,8
-1.1922249,0.73178464,-0.0005928317,2
-0.0040364265,-2.1632044,0.004028645,7
-0.18227863,-0.44843918,0.0020815134,9
-0.12503791,-2.0678394,0.003753312,7
-0.34646893,1.1127707,0.00030587392,4
2.4747875,0.37837297,0.005267344,1
0.15170407,0.06756562,0.002078451,2
0.47165084,0.5385087,0.002098407,0
-1.3550014,-0.5728608,0.0004399158,8
-0.23393893,-0.97921115,0.0025235661,9
1.6376109,0.3521896,0.004034114,1
0.1687789,0.7564245,0.0014295923,4
-0.009058118,-0.8179546,0.002703818,9
0.3802812,-1.3022597,0.0037635048,5
-0.7509339,-0.5228728,0.0012993081,6
0.050715685,-1.9640214,0.003915935,7
0.66115594,0.32250243,0.0025948817,0
1.2529078,0.6573048,0.0031568632,3
-0.26417017,0.59394866,0.0009376607,2
0.28125262,1.0745401,0.0012872193,0
-0.41675687,1.0909166,0.00022158108,4
2.0571218,0.78760654,0.0042385734,1
0.29512048,0.97732896,0.0014032619,0
0.78257704,0.6561902,0.0024507148,0
-1.4003958,-0.20129406,7.816008e-06,8
0.26779556,-1.8039715,0.004085638,7
0.28075933,1.0003369,0.0013591377,0
-0.036664248,0.4809597,0.0013904022,2
-0.119954705,-1.2553022,0.0029653148,9
-0.11124122,-0.8837492,0.0026145906,9
1.7445183,0.7199922,0.003834718,1
1.4072025,0.1941343,0.0038424167,3
-0.80855006,-0.0988698,0.0007974843,8
1.1778812,0.48819715,0.0032096365,3
1.8628166,0.48883182,0.004238957,1
-0.6013826,1.287989,-0.00024901633,4
-1.3024554,-1.2599716,0.0011917525,8
0.4607079,-0.43403453,0.0030342718,5
1.2657526,0.6970282,0.0031372807,1
-1.4927087,-0.74485606,0.00040126313,8
-0.31874824,0.47019428,0.0009767723,2
0.8399632,-0.12872666,0.0033056014,4
-0.3830427,0.7576509,0.00059861306,4
-0.318357,-0.43681413,0.0018655083,9
0.22484267,-1.666467,0.003886404,5
0.46294236,-1.3732979,0.0039573633,5
-0.93199086,0.97762215,-0.00044224138,4
0.69997525,-0.78344864,0.0037362077,5
0.6807747,0.39569026,0.002552717,6
1.1330235,0.73415595,0.002901339,3
0.03995955,-1.3459651,0.0032945573,7
-0.45357752,1.0321512,0.000223757,4
-0.06904042,-1.1786425,0.0029668096,9
0.3909974,-1.4775774,0.0039512906,5
-1.5049751,-1.2291498,0.0008570412,8
-0.14776516,-0.6134382,0.0022949795,9
1.1775634,-0.20571798,0.0038886438,3
0.52556777,-0.16833752,0.0028716302,9
-0.36222816,0.7332074,0.0006538471,6
-0.81899893,1.1759422,-0.00046653056,4
0.5940652,-2.0347483,0.0048022303,7
-0.76283336,0.38730532,0.0003901635,2
0.002796054,0.60722035,0.0013261042,2
-0.24514914,0.26057607,0.001292703,6
-0.6747316,1.3268006,-0.0003973163,4
-0.69717014,-1.3070111,0.0021479856,8
0.57566166,1.5646827,0.0012499737,3
0.41044235,0.66556245,0.0018819561,0
-0.91453564,1.4389434,-0.0008677221,2
-1.0267105,-1.6690321,0.0020069461,8
-0.25924253,-0.84986657,0.0023588622,9
0.39470124,1.6584928,0.000886003,0
-0.8950181,-0.722344,0.0012779711,8
0.80171585,1.5934379,0.0015617358,6
1.1472411,0.7195552,0.0029370156,3
-0.014418602,-0.96621686,0.0028409366,9
1.8257842,0.9496172,0.003732067,1
-0.489115,1.3927922,-0.00018282258,6
-0.1759901,1.4366846,0.000245046,3
-0.42733097,0.40007502,0.00088215666,2
-1.047256,1.1489002,-0.00078328274,6
1.4434445,0.80886394,0.0032949666,1
0.4040928,1.3937683,0.0011593448,0
-0.43420887,0.6829805,0.0005947917,2
0.34315157,1.1154835,0.0013402046,6
-0.9788832,1.336745,-0.0008644087,2
-0.2778257,1.2765813,0.0002486892,3
0.9760673,0.9170795,0.0024862033,3
-0.14404082,-1.0462971,0.0027244377,9
2.0899918,1.0805488,0.0040011494,1
0.47651148,-2.0144432,0.0046055806,7
-0.15681219,-1.130306,0.002787495,9
2.099368,1.2994082,0.0038009402,1
1.4935658,0.26579887,0.0039021065,1
0.53859234,0.47501475,0.0022612414,0
2.0197628,0.70347434,0.004264779,1
0.40422225,-2.13284,0.0046128137,7
0.21566045,1.9892626,0.0002928865,0
0.893502,0.3000105,0.0029662861,8
0.4565804,-1.1689703,0.0037477184,5
0.5183339,0.4658578,0.002239745,0
0.09311581,1.7760487,0.00031739532,6
0.30022645,1.1377015,0.001253902,0
1.4920669,1.0882876,0.0030944678,1
0.74979854,1.4541981,0.0016200119,6
0.2236476,0.5219901,0.001741658,6
-0.7853299,-0.0048550963,0.0007403409,8
0.08636379,-1.6486976,0.0036607725,7
-0.12596416,1.1132,0.00063702825,0
-0.05477357,-1.0747437,0.0028865244,9
-0.3270533,-1.2996106,0.0026972864,9
-0.36198008,-1.582859,0.0029221252,9
-0.16722953,-1.8609455,0.0034872764,7
-0.7736914,1.3485725,-0.0005674418,4
-0.07177341,0.8743585,0.00095239,3
-0.08906126,-1.1828897,0.002940863,9
0.37670398,-0.6838042,0.0031525306,5
-0.1064198,-1.3644998,0.0030925944,9
1.9165463,1.1643758,0.0036582546,1
-0.279204,0.9981783,0.00051923015,4
1.5459306,0.8757041,0.0033836262,1
-0.7834928,0.41943556,0.00032763556,6
-0.2504542,1.2577078,0.000308329,2
-0.4795282,1.0964038,0.00012181816,2
-0.60339,1.411263,-0.0003727454,2
0.15811896,-1.8621814,0.003977716,7
-0.0031487942,-1.4502118,0.0033318135,7
0.26143503,1.7633073,0.0005829745,6
0.7506182,0.81002194,0.0022520255,3
-0.16178966,-1.5322855,0.0031736312,7
0.78829193,-1.5260684,0.0045961877,5
-1.3391502,-1.1901755,0.0010682296,8
-0.3662827,0.20758837,0.0011624394,6
-1.0825138,0.6723726,-0.00036968174,4
-0.6512145,-0.17331856,0.0011069716,8
-0.464836,0.88970196,0.00034631474,4
0.2592783,-2.1144416,0.004376845,7
-0.46045756,-0.04074973,0.0012640022,8
-0.6163254,0.16526061,0.00082789594,6
0.7300296,-1.7169523,0.0046954933,5
-0.3183111,-0.7657886,0.0021877107,9
-0.095381856,-1.3244951,0.0030700197,9
-0.43254483,1.1112163,0.00017796305,0
0.39439178,1.2335389,0.0013016546,0
-1.3613762,0.8936728,-0.0010057075,2
-0.20116687,0.5799926,0.0010460648,4
1.0939355,0.8823343,0.0026974652,3
0.31884265,-2.0595968,0.004412707,7
-0.23618531,-0.8564599,0.0023999896,9
-0.20529234,0.91339856,0.00071338867,3
-0.60063195,1.4936278,-0.00044925004,1
0.058045387,-1.1753814,0.0031547165,9
-0.25695872,0.59740394,0.0009451213,2
0.059791803,-0.906974,0.0028945166,7
0.5643773,-0.9517254,0.0036970861,5
0.56639934,-1.5261238,0.00426258,5
-0.78312814,1.1636693,-0.00040057377,4
-1.2204087,0.75419855,-0.0006571597,8
-0.7889145,1.2703207,-0.00051370834,2
-0.28261733,-2.0833433,0.0035315407,7
-0.3280375,-1.5611281,0.002951886,8
1.8351603,1.6601088,0.0030504493,1
-1.0825995,1.0898685,-0.00077862514,2
-0.49356294,1.2527857,-5.2415766e-05,6
-0.63317764,0.8266843,0.00015488546,6
-0.7014532,-0.52677923,0.0013775378,8
1.8312609,1.231034,0.003464738,1
-0.20621395,-0.6527532,0.0022455873,9
-0.42661595,0.9124147,0.0003815461,6
0.7614186,0.9851344,0.0020967945,0
0.40327144,0.8671239,0.001673803,0
0.64606047,-1.2312529,0.0040936284,5
-0.022229075,-0.87078196,0.0027357414,9
0.1758281,1.2959249,0.0009119103,3
1.0739946,0.6552685,0.002889824,3
-0.022694826,-2.0108674,0.0038514188,7
0.56795406,0.27707058,0.002499221,6
1.5584352,0.93467766,0.0033446816,1
0.56557345,0.62086326,0.002158997,0
1.0487106,1.0635276,0.0024520347,0
-0.09168768,0.3402663,0.0014454308,6
-0.35406804,1.1064862,0.0003006009,4
-0.09725547,-1.824899,0.0035572005,7
0.73377514,-0.46550387,0.0034757,5
-0.10856068,-1.0758672,0.0028067445,9
-0.19009101,-1.4277298,0.0030286927,7
-0.058606625,-0.5968725,0.0024128265,9
-0.6507975,1.4297471,-0.00046213198,3
-1.4532416,-1.1753674,0.00088216923,8
-1.1358926,-1.3531284,0.0015334338,8
-0.975567,1.3784928,-0.00090030185,4
-1.1740636,-0.19141012,0.00033847487,8
0.749104,-1.5398052,0.004550712,5
-0.79277664,1.346462,-0.0005940739,4
-1.0867763,1.0986831,-0.0007935367,2
-1.5173209,0.46084327,-0.0008163737,2
0.006198406,-1.9153361,0.0038013211,7
0.1572299,-2.2049963,0.004312065,7
0.38760114,-1.8514159,0.0043122475,5
-0.70413804,-0.5179119,0.0013648176,8
-0.5612408,1.3733182,-0.00027220964,4
-0.7029593,1.1573086,-0.0002737947,6
-0.2502545,-0.80906075,0.0023324203,9
-0.7277318,1.0737457,-0.00022922031,4
0.61729336,0.84648234,0.0020158412,3
0.10353279,-1.7491524,0.003784956,7
1.0444047,0.12661964,0.0033629853,8
0.17376423,-1.6234472,0.0037674722,7
-0.9539862,0.043875933,0.00043901335,8
1.2133272,0.62343436,0.0031305118,3
0.27517033,-1.8537667,0.004145487,7
-1.5420498,-0.67970353,0.00026327092,8
-0.8657311,1.0459974,-0.0004095597,4
-0.11111772,-1.0331004,0.0027610222,7
0.26393962,-2.1119025,0.004381367,7
-0.74166787,1.1876453,-0.00036170712,2
-0.6498388,0.8265897,0.00012992462,2
0.6107671,1.5156851,0.0013507409,0
0.41635227,1.1056387,0.0014599175,0
0.26797152,1.9496865,0.0004103002,0
1.2015581,0.3360682,0.0033942047,3
