z1,z2,z3,Class
1.0179174,-0.543863,0.003979697,8
1.1060536,-0.55627054,0.0041243774,3
1.4507301,-0.89211506,0.0049715308,1
1.6617086,-0.48798174,0.0048930505,5
1.3169758,-0.7149262,0.0045968983,7
1.417584,-0.99358577,0.0050210487,1
1.2793882,-0.6723458,0.004498683,7
1.3440154,-1.3121369,0.0052223504,1
1.5647421,-0.6625168,0.0049181473,1
1.0640647,-0.26665848,0.0037776483,6
0.8608153,-0.35119766,0.0035548024,3
-0.25060713,-0.44914716,0.0019794605,0
0.6011884,-1.2762501,0.004070216,2
1.1582344,-0.56261605,0.004209055,9
0.3609686,-0.106645525,0.0025637122,3
1.4679682,-0.9178347,0.0050226357,1
1.4539149,-0.8050024,0.0048910184,1
-0.18314993,-0.7363867,0.002362163,0
1.3081717,-0.6059143,0.0044769146,4
1.1994534,-0.7289776,0.0044339383,9
-0.3117597,-0.65057904,0.002084748,2
1.085597,0.04383856,0.0035059862,0
0.656368,-0.24294919,0.0031413762,0
-0.2535795,-0.588062,0.0021110172,2
-0.31202257,-0.21177047,0.0016546692,0
1.120472,-0.73931354,0.0043252944,2
0.7676871,-0.5630738,0.0036222348,7
1.5956321,-0.9291901,0.0052257245,1
1.2171519,-0.46664065,0.00420367,8
1.4279802,-0.18805379,0.0042479006,6
1.134753,-0.95603675,0.0045589856,4
1.4722211,-0.88308305,0.004995003,1
1.0928996,-0.502906,0.0040523424,6
0.9488876,-0.6298215,0.003960067,3
0.9170146,-0.8026797,0.004081403,4
1.3845735,-0.8127989,0.0047943834,5
1.5797038,-0.800296,0.005075559,9
1.0935297,-0.47932285,0.004030197,1
0.8518243,-0.25589412,0.0034479601,3
1.0671391,-0.5754749,0.004084666,3
1.2841284,-0.7118775,0.0045445208,8
1.2357044,-0.26166147,0.004030851,5
1.2507718,-0.6223282,0.0044066748,4
1.3380477,-0.65665907,0.004571529,7
1.1370733,-0.69166535,0.0043036,7
0.7254598,-0.84827465,0.0038380073,4
0.1727153,-1.0481715,0.0032025813,2
1.2793105,-0.4930238,0.0043229735,8
1.0978389,-0.8513827,0.0044009998,5
0.9000795,-0.43525547,0.0036961534,8
1.1038284,-0.5822887,0.004146508,6
1.4625716,-0.6782877,0.004779956,7
0.7819021,0.050130665,0.0030431566,3
1.0672615,-0.9308774,0.004432862,4
0.923157,-0.4651801,0.003760158,6
1.5308568,-0.87392753,0.005074208,1
1.317292,-0.95407766,0.004831553,9
0.8504989,-0.5691671,0.0037527257,9
0.79431725,-0.45409077,0.0035555619,6
0.33173156,-0.8242218,0.0032224027,0
0.83355594,-0.39013833,0.0035519428,3
1.0578043,-0.38817304,0.0038872221,7
-0.21461761,-0.83549815,0.0024118952,2
1.2921777,-0.6670963,0.0045127748,8
0.36420274,-0.44338316,0.0028983108,2
1.1707718,-0.6909513,0.0043535745,9
1.2505333,-0.8697795,0.0046486217,4
0.29751205,-0.36464208,0.0027209234,4
0.8906269,-0.42978042,0.0036765789,6
1.3135972,-0.48983687,0.0043714102,4
1.2084501,-0.5462093,0.004268499,9
0.9322548,-0.655631,0.0039603286,7
0.80757546,-0.24453467,0.0033703,0
1.420397,-0.7506122,0.004787358,9
-0.041683674,-0.7787153,0.0026163352,2
1.060188,-0.53731745,0.00403685,9
1.1652834,-1.0976741,0.0047435868,5
1.3961055,-0.9946405,0.0049897847,1
1.0172417,-0.9188699,0.0043458897,5
1.6073768,-0.92302626,0.00523735,9
1.518909,-0.86670274,0.0050491677,1
1.1085188,-0.5105302,0.004083295,2
0.37796068,-0.4134664,0.0028897035,3
1.3194311,-0.9318196,0.004812974,2
0.47513294,-0.46893448,0.0030901367,3
1.2311008,-0.116116464,0.0038814098,5
1.124234,-0.77112,0.004362097,9
1.3102541,-1.1602576,0.0050228625,1
0.84640646,-0.55139965,0.0037291744,7
0.3798039,-0.7596354,0.0032314458,6
0.24587464,-0.72782046,0.0029989025,2
0.95649886,-0.1321196,0.0034841597,8
-0.12028527,-1.0861075,0.0027991412,2
0.6916013,-0.6947207,0.0036367332,2
1.2520185,-0.8677649,0.004648883,5
0.96031284,-0.101252496,0.0034596696,0
1.079016,-0.7232992,0.0042472756,7
0.78038335,-0.46184987,0.0035422072,4
1.2820101,-0.7044305,0.004534043,9
1.0019927,-0.38784498,0.0038029766,7
1.2045083,-0.52663535,0.0042434055,8
0.7410946,-0.12675399,0.003155001,3
-0.118967056,-1.3752797,0.0030842829,2
1.2904174,-1.041579,0.0048768227,1
1.5413549,-0.55378765,0.0047765113,1
1.2691631,-0.61892,0.004430993,8
0.66496086,-0.58872837,0.0034928857,3
1.2506931,-0.67831224,0.0044613765,6
1.4710252,-0.7787737,0.0048910645,1
-0.21883798,-0.4662493,0.0020439788,0
0.5367534,-0.71308726,0.003421872,3
1.6149385,-0.743895,0.005073314,1
-0.41592097,-0.21487302,0.0015014743,0
0.9593828,-0.1560139,0.0035118936,0
1.5579484,-0.9763259,0.0052152155,1
1.2330289,-1.053091,0.0048018,7
0.41459537,-0.50780743,0.0030371714,2
0.8045516,-0.43110126,0.0035484396,7
0.8811929,-0.21706194,0.0034540975,3
1.1243789,0.059301674,0.0035491614,0
1.2308352,-0.89274615,0.004641491,4
0.7826717,-0.558603,0.003640389,6
1.2198045,-0.44421977,0.0041857045,5
0.2896769,-0.34499425,0.0026899027,2
0.42874908,-0.22285694,0.0027794288,6
0.3113582,0.0078027844,0.002377044,4
1.2171476,-0.69476455,0.004427044,7
1.0269568,-0.6066379,0.0040547587,1
0.9430232,-0.5525505,0.0038755848,8
1.2119582,-0.8962013,0.0046164882,9
1.2358806,-0.71104115,0.004471151,9
1.08762,-0.6102764,0.0041495417,3
-0.2477858,-0.41803485,0.001953238,0
1.1174572,-0.75638694,0.0043374794,7
1.6380701,-0.86715883,0.0052287974,1
1.2562222,-0.57062715,0.004364245,0
0.8206036,-0.5678386,0.003706471,2
0.8720522,0.040358603,0.003188285,0
0.9460206,-0.26120824,0.0035948078,3
1.1219571,-0.6486227,0.0042387224,5
0.9700279,-0.88977927,0.004246407,4
0.9043071,-0.38846058,0.0036566886,6
1.1576815,-0.69410104,0.0043369746,5
1.321295,-0.71466464,0.004603138,8
0.18123126,-0.55956525,0.0027369412,6
0.71107435,-0.044210613,0.0030290321,3
0.9119084,-0.5621318,0.0038381787,7
0.5927336,-0.22576159,0.003028858,5
1.0268898,-0.50950354,0.0039595435,8
0.066165805,-0.12949556,0.0021427895,0
1.3237886,-0.70963377,0.0046019605,9
1.2581322,-1.0028439,0.004790346,1
-0.38198268,-0.30508465,0.0016408435,0
-0.03328705,-1.1714668,0.0030135456,3
1.4884751,-0.8872828,0.005023556,1
0.022330046,-0.8517962,0.0027841544,2
0.42787766,-0.43828148,0.0029890635,2
1.2336087,-0.20881599,0.003975953,3
0.8518729,-0.30252832,0.0034936983,3
1.4940517,-0.6271221,0.0047771907,6
1.3890045,-0.6031639,0.00459577,4
1.358763,-0.93416256,0.004874412,7
1.2041171,-0.57547325,0.0042906394,5
0.4184382,-1.1057906,0.003628498,0
1.0703359,-0.35882372,0.0038773273,6
0.91343856,-0.5218808,0.0038010655,2
0.87659764,-0.5680813,0.003790908,7
1.0403829,-0.43961996,0.0039114025,9
0.9919696,-0.48903126,0.003886987,8
0.9791262,-0.020770967,0.003409151,5
1.2867844,-0.80721086,0.0046418654,9
0.5588927,-1.2597978,0.003990505,2
1.5671873,-0.6922042,0.004950894,1
1.8990676,-0.84410566,0.005598688,1
1.4580717,-0.7256929,0.0048196083,4
0.7154839,-0.5445251,0.0035255733,4
1.1107292,-0.73152727,0.0043030204,5
1.3332009,-0.68764514,0.0045945826,6
1.021127,-0.65807813,0.0040963627,4
1.5579107,-0.98299044,0.0052216845,1
0.7819927,-0.09264296,0.0031830976,2
1.1965997,-0.47883743,0.0041847085,5
0.9562676,-0.4429435,0.0037881723,3
1.6747465,-0.78013796,0.005198737,9
0.7814119,-0.20725125,0.0032944493,3
1.1109674,-0.6771731,0.004250154,9
-0.36809945,-0.08165461,0.001442936,0
0.026467204,-0.42361265,0.002371096,5
1.2661762,-0.68632144,0.0044925013,9
0.37307668,-0.30276603,0.0027739613,6
1.1992629,-0.8763661,0.0045779757,5
0.91338086,-0.6585292,0.0039347857,7
1.4043868,-0.723767,0.0047369963,4
1.7655692,-0.78800696,0.005343013,1
1.0783851,-0.532752,0.004059742,3
1.255568,-0.83716506,0.004624257,4
0.32889843,0.104664385,0.0023085717,0
-0.32355273,-0.8549811,0.0022671667,4
1.1150987,-0.5636341,0.0041451887,8
0.4940529,-0.37183374,0.0030235057,0
1.3695965,-0.74858946,0.004708988,4
0.9530647,0.2878576,0.0030677519,3
0.46045136,-0.23576897,0.0028397432,6
1.4327013,-0.80263585,0.004856801,8
1.2264383,-0.5830695,0.004331642,7
0.9619851,-0.59696025,0.0039475835,6
0.674608,-0.06591672,0.002995452,0
1.6538136,-0.9103252,0.0052947397,9
1.0140007,-0.7575423,0.0041830433,7
0.17466187,-0.4425071,0.0026124388,5
1.3815684,-0.7469172,0.0047253524,7
0.48057032,-0.50519294,0.0031338176,2
1.6455421,-0.771166,0.005146037,1
1.357661,-1.0432405,0.004979565,1
1.0405433,-0.38154453,0.0038547763,6
0.7277608,-0.35348696,0.0033569685,8
1.3197672,-0.87201136,0.0047549144,9
1.0631702,-0.6739182,0.0041750944,4
1.4899089,-0.7086827,0.0048508267,1
1.1273911,-0.0021759868,0.0036138897,5
0.67331004,-0.7033655,0.0036176937,2
0.24903488,-0.88435704,0.0031569358,2
1.3269894,-0.74897474,0.004645297,9
0.8882525,-0.08148855,0.0033319588,0
1.0707891,-0.3846938,0.0039033405,3
0.9212458,-0.42068022,0.0037137093,9
0.4838612,-0.393521,0.0030294163,6
0.7220905,-0.9238972,0.0039069913,7
0.74969554,-0.32271904,0.003359824,2
1.0677083,-0.14170665,0.0036607734,0
0.9759929,-0.5653176,0.003937663,3
1.129616,-0.31819385,0.003926682,5
1.3063793,-0.7332203,0.0045988783,4
0.88744354,-0.2602963,0.003505832,3
1.0967793,-0.475784,0.0040316186,6
1.3555577,-0.2747299,0.0042238724,5
1.0245733,-0.29279226,0.0037438553,8
0.9194772,-0.44799775,0.0037377994,9
1.3201163,-0.73642987,0.004622678,5
1.1173897,-0.84571046,0.004424844,4
0.76741505,-0.48329252,0.003543703,7
0.7604046,-0.6749255,0.0037208097,4
0.59948254,-0.4398989,0.003248691,2
1.5389004,-0.37218136,0.0045949905,7
0.8025353,-0.520389,0.0036328388,3
1.3398454,-0.74012226,0.0046559605,4
1.0714922,-0.43558282,0.003954229,8
1.2839456,-0.7054803,0.004537982,9
1.5344865,-0.7152707,0.0049243085,1
1.2956011,-0.668724,0.0045195157,9
0.71259356,-0.5676982,0.0035439185,2
1.1732681,-0.4767658,0.0041475967,8
0.6918304,-0.4855644,0.0034322706,7
1.2974792,-0.7443406,0.0045963842,9
1.4750602,-0.5926725,0.0047149,1
0.48910046,-0.17196149,0.0028203428,8
1.0806339,-0.6353218,0.0041635605,7
1.1879404,-0.99305767,0.004675215,4
1.4652848,-0.6969802,0.0048023392,1
1.148289,-0.58655757,0.0042175436,3
1.4720032,-0.6482155,0.004764691,1
1.1254599,-1.2369561,0.0048200893,1
0.61855197,-0.33776873,0.0031773592,0
0.5914893,-0.36716622,0.0031654509,2
1.0269043,-0.36781853,0.0038208263,3
1.2747636,-0.91358894,0.004727956,9
1.6679463,-0.7932779,0.005201378,4
1.2406006,-0.75859374,0.0045248126,9
0.72626615,-0.37947625,0.0033801696,2
1.4486072,-0.94300026,0.0050181653,1
0.80129623,-0.34048432,0.0034548119,6
1.07387,-0.7462439,0.004262006,8
1.1346259,-0.64042586,0.0042497464,4
1.1483171,-0.875951,0.0045009623,7
0.85328746,-0.39135903,0.0035828087,7
0.73498297,-0.8068773,0.003811791,4
1.4486339,-0.865745,0.004942557,4
1.1185687,-0.5031809,0.0040912107,9
0.6842911,-0.31421012,0.0032531428,2
1.2211878,-0.504167,0.004246485,5
0.80157566,-0.4315943,0.0035444475,7
0.5525644,-0.48965925,0.003226865,2
1.5012469,-0.81939477,0.0049762847,4
0.14176846,-0.47164434,0.0025915077,4
0.92199826,-0.5555412,0.0038468973,2
1.5148532,-0.83770794,0.0050146775,1
1.1037629,-0.7112145,0.0042726547,9
0.9620967,-1.1841815,0.004522762,7
0.7213826,-0.49231094,0.0034833145,2
0.51909876,-0.18753666,0.0028807023,8
0.88891196,-0.6042153,0.0038448074,7
1.6430125,-0.69992894,0.0050724773,6
1.4331639,-0.7666556,0.0048222654,9
1.1588438,-0.26856464,0.0039220345,2
0.97743535,-0.27872723,0.0036592009,2
0.8337276,-0.17375582,0.0033403179,3
1.1019175,-0.5735895,0.0041351165,8
1.5190611,-1.0153964,0.005194998,1
1.042865,-0.22538465,0.0037053549,6
1.285073,-0.5803253,0.0044171247,5
1.6175952,-0.73758215,0.0050711273,1
1.454998,-0.952794,0.005037365,1
0.5017917,-0.380593,0.003043719,0
0.812726,-0.46514386,0.0035940665,2
1.421355,-0.5271866,0.0045700185,6
1.2689159,-0.83274597,0.0046400004,4
1.3627524,-0.63821,0.0045906124,5
0.8782439,-0.30628675,0.0035370328,8
0.8385701,-0.4225325,0.0035912031,3
1.3820388,-1.0862172,0.0050583044,1
1.2853465,-0.7356476,0.004569628,5
1.3996336,-0.9527287,0.0049540494,1
1.1954553,-0.78053874,0.004478416,9
0.426059,-0.90964764,0.003447893,2
1.1342845,-0.6238825,0.004233034,7
1.058861,-0.9129569,0.0044026827,4
1.5622787,-0.6459288,0.0048982,4
1.3829997,-0.5687811,0.004553073,4
1.0661469,-0.6235673,0.004130266,8
1.4338017,-0.66220397,0.0047209444,1
1.1994908,-1.0074534,0.0047066803,5
1.1244814,-1.0188451,0.0046050423,8
1.3032191,-0.74030083,0.00460106,9
1.4223127,-0.73116463,0.0047711954,5
0.91503143,-0.27018875,0.003557003,6
0.9947679,-0.95939654,0.0043517794,7
1.3080509,-0.8078584,0.0046744775,9
1.0324581,-0.16446847,0.003630056,9
0.75144386,-0.5728695,0.0036074012,3
0.6278672,-0.5507726,0.0033999411,7
0.48340344,-0.15497988,0.0027951472,0
1.1342633,-0.70025796,0.0043077897,9
-0.4183184,-0.29759043,0.0015788667,0
1.4427073,-0.42700738,0.00450403,6
0.9955356,-0.33575672,0.0037422618,6
0.96858096,-0.26651233,0.0036339252,2
1.0501533,-0.7365238,0.0042168247,3
1.0686634,-0.6996221,0.004208524,9
-0.09107566,-0.5644887,0.0023322925,0
1.5139859,-0.8419599,0.0050175367,7
1.2877722,-0.93012136,0.0047637057,5
1.161849,-0.38272113,0.004038336,4
0.87571406,-0.7435927,0.003961441,8
-0.34197164,-0.18153995,0.0015800325,0
1.516855,-0.8192603,0.004999623,9
0.8113253,-0.6692421,0.0037918142,4
1.5603573,-0.73846287,0.0049859206,1
0.93631864,-0.98201054,0.004286032,2
0.9859021,-0.58685774,0.0039736554,8
0.6710477,-0.4863698,0.0034018084,7
1.4884584,-0.7577092,0.004896652,1
0.7475941,-0.9743058,0.0039947014,2
0.8987591,-0.64363974,0.0038982197,6
1.5092323,-0.907762,0.005074822,1
0.7829554,-0.12508148,0.003216309,0
-0.18923604,-1.0245333,0.002635166,3
0.7830596,-0.47444242,0.0035585621,0
1.4860222,-0.8972439,0.0050296215,1
1.4453595,-0.78567785,0.004859231,1
1.0981629,-0.639332,0.0041938457,8
0.87451005,-0.5842907,0.003803641,2
-0.102185965,-0.07353777,0.0018348435,0
0.9774225,-0.5756752,0.003949954,3
1.399569,-0.5375151,0.004547373,9
0.9720309,-0.6753935,0.004039492,4
-0.33283973,-0.6819989,0.0020838168,0
1.1516767,-1.004719,0.0046321037,5
-0.70953584,-0.14109772,0.0009877225,0
0.52660775,-0.592076,0.003288121,6
1.7414687,-0.79194444,0.005310628,1
0.5895343,-0.3978936,0.0031925999,7
0.9430733,-0.56031173,0.0038832594,7
1.0044141,-0.53795546,0.003953607,8
1.6017869,-0.8705248,0.005177534,1
1.2246828,-0.62868017,0.004373665,9
0.9541321,-0.65058106,0.003988281,2
0.7005732,-0.45371622,0.0034142318,0
1.0182714,-0.53585786,0.00397239,5
1.4774902,-0.7777259,0.0048997593,1
0.39818168,-1.472023,0.0039566546,2
0.5184643,-0.72049826,0.0034016273,2
0.66151,-0.9167647,0.0038089114,7
0.954113,-0.43610972,0.003778241,3
1.0196927,-0.26080316,0.003705192,5
1.3145645,-0.9213597,0.004795414,4
1.3670487,-0.84325475,0.0047978535,9
0.34633708,-0.62891334,0.003053118,7
1.4441597,-0.9609956,0.005029099,1
1.105613,-0.39996737,0.0039706617,8
0.096064806,-0.7738796,0.0028187335,3
1.1618392,-0.61077446,0.004261633,9
0.15199125,-0.7925227,0.0029210863,6
0.6175604,-0.8804404,0.0037072548,0
0.9460826,-0.13219994,0.0034685754,3
1.2585456,-0.72344583,0.0045173797,1
1.6237075,-0.69273084,0.0050363992,1
0.6002686,-1.0952468,0.0038915928,2
0.0073684454,-0.48646063,0.0024039177,6
-0.073354125,-0.9942723,0.002779787,3
1.358618,-0.3811714,0.004332702,5
0.96978426,-0.7287862,0.0040883957,7
1.3062465,-0.548371,0.004417673,6
1.0109806,-0.70212287,0.004124234,8
0.879328,-0.85987014,0.0040807347,3
1.0252049,-0.63404435,0.0040789605,9
1.4627945,-0.6368162,0.0047396817,5
1.1379986,-0.5799691,0.0041956184,8
0.16169298,-0.19294375,0.0023485634,5
0.9796872,-0.75425404,0.0041282256,7
0.08360124,-0.91183907,0.0029350827,6
1.4460571,-0.7190754,0.0047950624,1
1.3983624,-0.6916024,0.0046964413,1
0.8151977,-0.7968461,0.003922588,3
2.0293534,-0.47186416,0.005430099,1
0.9928341,-0.8650357,0.0042564725,7
0.7356477,-0.12978476,0.0031497777,5
1.192908,-0.8531248,0.004545662,5
1.245393,-0.6834025,0.004458391,5
0.718179,-0.6503064,0.003633208,2
0.22434103,-0.58865994,0.0028302553,5
0.89641523,-0.570635,0.0038232082,8
0.46852636,-1.3209541,0.003914505,7
0.71876097,-0.34839672,0.003338451,0
0.95031905,-0.5541722,0.0038881437,9
1.162396,-0.3761937,0.0040327674,7
0.74280953,-0.65708536,0.003676883,7
1.2345917,-0.9899389,0.004742312,5
0.08362019,-0.07219535,0.0021129276,0
0.91336465,-0.7183868,0.0039933743,9
-0.56505704,-0.06772727,0.0011331316,0
0.9934337,-0.59736437,0.003995269,0
0.2606368,-0.65630084,0.0029510679,8
1.2044523,-0.7219536,0.0044345777,9
0.09240544,-0.79695004,0.0028358218,2
1.3395894,-1.0172665,0.004926956,4
1.2144077,-0.13815469,0.0038778884,8
1.2032306,-0.7617993,0.004471758,1
0.7872906,-0.35041112,0.0034434726,6
1.3000107,-0.76997226,0.0046252897,1
0.8735652,-0.50244445,0.0037220758,6
1.1546392,-0.69918793,0.004337381,5
1.782474,-0.7395255,0.0053209597,1
0.6679244,-0.42306203,0.0033351206,8
1.399328,-0.68595976,0.004692368,3
1.246192,-0.8545551,0.0046271863,4
0.91958284,-0.16072553,0.00345666,0
1.3911729,-0.65097636,0.0046458496,5
0.07773101,-0.69707674,0.002715959,5
1.1046429,-0.5484192,0.0041145673,8
1.077313,-0.52609175,0.004051608,3
1.0811446,-0.6426558,0.0041715098,6
-0.23215938,-0.6179722,0.002172515,2
0.7826116,-0.379497,0.0034649177,3
1.1517541,-0.66309255,0.0042976975,9
0.76555085,-0.5176286,0.0035745217,2
1.2847047,-0.7788734,0.00461099,1
1.5157459,-0.79865354,0.004977777,1
0.020277023,-0.26438612,0.0022058717,5
0.9095106,-0.55018824,0.003822878,2
1.335329,-0.8321535,0.0047392864,1
0.44009757,-0.40656108,0.002976378,3
0.42648482,-1.3185487,0.0038489318,2
1.0192351,-0.6851484,0.0041200253,8
1.1893075,-0.9788155,0.004663325,7
0.88115096,-0.5538396,0.003783809,3
0.85626054,-0.66709965,0.0038572862,7
0.9194772,-0.536488,0.00382445,2
0.6263304,-0.59868926,0.0034445506,4
0.85224104,-0.39671248,0.0035864771,6
1.334163,-0.8133876,0.004719157,9
0.9400618,-0.7706043,0.004084651,7
0.48351026,-0.49085373,0.003124198,2
1.036423,-0.76060575,0.004219759,4
-0.59769523,-0.76357883,0.0017654351,2
1.171581,-0.66629905,0.0043306514,8
1.3546774,-0.94332117,0.004877237,1
1.4742308,-0.7671191,0.0048844717,1
1.2413251,-0.67743057,0.004446426,3
1.1583045,-0.52819365,0.0041754544,8
1.3463027,-0.84066504,0.0047641224,4
0.6764319,-0.3814177,0.0033071348,0
1.2931302,-0.56373376,0.0044129933,6
1.3347814,-0.76200026,0.0046697683,5
1.546448,-0.7380082,0.00496456,9
0.9898989,-0.6176657,0.0040098326,3
1.1738069,0.3003598,0.003387441,0
1.2039182,-0.7446417,0.00445599,9
1.3094022,-0.6151561,0.004487815,2
1.3909016,-1.0294292,0.0050160247,4
0.89088106,-0.62946457,0.0038724928,7
1.4090674,-0.660212,0.0046818014,1
1.629895,-0.77679557,0.005128021,2
1.1131315,-0.74336857,0.004318227,9
1.2975829,-0.89242595,0.004741546,4
0.31951714,-0.5723793,0.0029574302,2
0.92817616,-0.6128952,0.0039123488,6
1.4367025,-0.71854633,0.004780478,1
1.1479557,-0.22467273,0.0038626832,8
1.223793,-0.6223263,0.004366105,9
-0.014512062,0.0049560666,0.0018898179,0
0.8925526,-0.541985,0.0037893453,6
0.5239558,-0.6963138,0.0033862037,6
0.9201534,-0.6029491,0.0038905456,7
1.3675826,-1.0045807,0.004956628,9
1.1230621,-0.7762949,0.0043654023,9
0.649873,-0.5532982,0.0034355046,8
0.83538175,-0.29032105,0.003456947,0
1.7113533,-0.8448629,0.0053171623,1
1.1110003,-0.6942536,0.0042669293,4
0.2852788,-0.7951961,0.003124129,4
0.9830394,-0.45648545,0.0038416898,6
0.91510034,-0.36724752,0.0036521466,7
1.475682,-0.6958689,0.004816886,1
1.3303909,-0.71152204,0.004613738,5
1.2768002,-0.7513954,0.0045721973,7
0.6857803,0.037536204,0.0029109502,0
1.0902002,-0.58993286,0.004133501,3
1.0357239,-1.0692015,0.004520887,5
0.9501972,-0.6370267,0.0039690915,8
0.9149139,-0.10130495,0.0033914545,4
0.76314425,-0.67789525,0.0037278375,7
1.4252682,-1.1320465,0.005168185,1
0.8552754,-0.8186473,0.004004201,2
0.057865143,0.20520228,0.00180257,5
1.0939069,-1.0528738,0.004592389,9
-0.11074662,-0.4006458,0.0021422768,5
0.846447,-0.62116045,0.003797545,6
1.0293441,-0.8960201,0.004341713,7
1.204026,-0.32929295,0.0040494413,5
0.8883419,-0.98462385,0.0042164484,9
1.0669887,-0.85408443,0.004357256,8
1.177078,-0.39581293,0.0040740557,8
0.72657704,-0.7178294,0.0037119547,3
1.7037146,-0.66806954,0.0051325583,6
1.1615269,-0.5732178,0.0042243875,9
0.98278785,-0.58802575,0.0039701164,7
0.6085081,-0.53367275,0.0033540865,0
1.44503,-0.8211157,0.0048934356,7
0.8621838,-0.78948945,0.0039860373,5
1.6953578,-0.7838022,0.0052333185,7
1.5575712,-0.5442528,0.004791559,1
1.4341452,-1.080864,0.005131415,1
0.8877044,-0.10801929,0.0033571133,0
1.1213677,-0.75015944,0.004337262,7
1.1875577,-0.7605402,0.0044469573,9
0.7563641,-0.27325076,0.0033214116,2
0.602926,-0.6453902,0.003455087,3
1.8091395,-0.72926635,0.0053510107,7
0.78952956,-0.6140999,0.0037050447,3
1.273035,-0.7311141,0.004546676,2
1.3956063,-0.980236,0.0049749287,4
1.6154885,-0.88384,0.005211176,1
